amazing : amazingly = apparent : apparently -> ['frustratingly', 'laughably', 'hilariously', 'horrifically', 'pathetically']
calm : calmly = occasional : occasionally -> ['occasional', 'periodically', 'calmly', 'cleverly', 'mercilessly']
calm : calmly = possible : possibly -> ['possible', 'calmly', 'selectively', 'foolishly', 'surreptitiously']
calm : calmly = precise : precisely -> ['precise', 'calmly', 'succinctly', 'concisely', 'confidently']
calm : calmly = professional : professionally -> ['professional', 'calmly', 'wisely', 'unlawfully', 'validly']
calm : calmly = quick : quickly -> ['quick', 'calmly', 'cleverly', 'foolishly', 'rashly']
calm : calmly = quiet : quietly -> ['calmly', 'rashly', 'foolishly', 'grimly', 'proudly']
calm : calmly = rapid : rapidly -> ['rapid', 'calmly', 'wisely', 'cleverly', 'forcefully']
calm : calmly = rare : rarely -> ['rare', 'cleverly', 'wisely', 'infrequently', 'casually']
calm : calmly = reluctant : reluctantly -> ['reluctant', 'calmly', 'foolishly', 'rashly', 'validly']
calm : calmly = safe : safely -> ['safe', 'calmly', 'patiently', 'wisely', 'silently']
calm : calmly = serious : seriously -> ['serious', 'calmly', 'constructively', 'civilly', 'rashly']
calm : calmly = slow : slowly -> ['calmly', 'rashly', 'foolishly', 'cleverly', 'clumsily']
calm : calmly = sudden : suddenly -> ['calmly', 'sudden', 'forcefully', 'cleverly', 'swiftly']
calm : calmly = swift : swiftly -> ['swift', 'calmly', 'cleverly', 'lattimore', 'wisely']
calm : calmly = typical : typically -> ['typical', 'attentively', 'stylishly', 'deftly', 'approvingly']
calm : calmly = unfortunate : unfortunately -> ['unfortunate', 'calmly', 'rashly', 'foolishly', 'cleverly']
calm : calmly = usual : usually -> ['usual', 'calmly', 'foolishly', 'attentively', 'surreptitiously']
calm : calmly = amazing : amazingly -> ['amazing', 'calmly', 'astonishing', 'slyly', 'cleverly']
calm : calmly = apparent : apparently -> ['apparent', 'foolishly', 'stubbornly', 'forcefully', 'rashly']
cheerful : cheerfully = complete : completely -> ['complete', 'compulsorily', 'recursively', 'retroactively', 'unknowingly']
cheerful : cheerfully = efficient : efficiently -> ['usefully', 'preferentially', 'ordinarily', 'optimally', 'inductively']
cheerful : cheerfully = fortunate : fortunately -> ['handedly', 'unjustly', 'treacherously', 'wrongfully', 'cheerfully']
cheerful : cheerfully = free : freely -> ['free', 'compulsorily', 'surreptitiously', 'preferentially', 'telekinetically']
cheerful : cheerfully = furious : furiously -> ['tearfully', 'drunkenly', 'furiously', 'wrongfully', 'gleefully']
cheerful : cheerfully = happy : happily -> ['cheerfully', 'preemptively', 'perpetually', 'thankfully', 'blissfully']
cheerful : cheerfully = immediate : immediately -> ['preemptively', 'preferentially', 'irrevocably', 'gleefully', 'telekinetically']
cheerful : cheerfully = infrequent : infrequently -> ['periodically', 'irreversibly', 'irrevocably', 'transiently', 'preferentially']
cheerful : cheerfully = lucky : luckily -> ['wrongfully', 'accidently', 'treacherously', 'handedly', 'luckily']
cheerful : cheerfully = most : mostly -> ['most', 'perennially', 'imminently', 'marvelously', 'notionally']
cheerful : cheerfully = obvious : obviously -> ['automagically', 'continously', 'cheerfully', 'pointlessly', 'shamelessly']
cheerful : cheerfully = occasional : occasionally -> ['periodically', 'irrevocably', 'cheerfully', 'adaptively', 'mercilessly']
cheerful : cheerfully = possible : possibly -> ['possible', 'preemptively', 'optionally', 'telekinetically', 'parenthetically']
cheerful : cheerfully = precise : precisely -> ['credibly', 'recursively', 'parenthetically', 'categorically', 'retrospectively']
cheerful : cheerfully = professional : professionally -> ['professional', 'illegitimately', 'telekinetically', 'treacherously', 'cumulatively']
cheerful : cheerfully = quick : quickly -> ['accidently', 'preemptively', 'repetitively', 'continously', 'telekinetically']
cheerful : cheerfully = quiet : quietly -> ['cheerfully', 'repetitively', 'continously', 'gleefully', 'smugly']
cheerful : cheerfully = rapid : rapidly -> ['preferentially', 'telekinetically', 'irreversibly', 'differentially', 'surgically']
cheerful : cheerfully = rare : rarely -> ['fraudulently', 'periodically', 'playfully', 'shamelessly', 'surreptitiously']
cheerful : cheerfully = reluctant : reluctantly -> ['accidently', 'cheerfully', 'preemptively', 'treacherously', 'illegitimately']
cheerful : cheerfully = safe : safely -> ['telekinetically', 'repetitively', 'surreptitiously', 'accidently', 'anxiously']
cheerful : cheerfully = serious : seriously -> ['cheerfully', 'gleefully', 'shamelessly', 'adaptively', 'affirmatively']
cheerful : cheerfully = slow : slowly -> ['reversibly', 'covertly', 'momentarily', 'preferentially', 'reflexively']
cheerful : cheerfully = sudden : suddenly -> ['irreversibly', 'irrevocably', 'preferentially', 'surgically', 'preemptively']
cheerful : cheerfully = swift : swiftly -> ['smugly', 'ruefully', 'wrongfully', 'irrevocably', 'telekinetically']
cheerful : cheerfully = typical : typically -> ['purportedly', 'imminently', 'cumulatively', 'ordinarily', 'sardonically']
cheerful : cheerfully = unfortunate : unfortunately -> ['preemptively', 'automagically', 'wrongfully', 'unjustly', 'imminently']
cheerful : cheerfully = usual : usually -> ['usual', 'gleefully', 'playfully', 'impatiently', 'continously']
cheerful : cheerfully = amazing : amazingly -> ['cheerfully', 'thankfully', 'regrettably', 'shamelessly', 'continously']
cheerful : cheerfully = apparent : apparently -> ['gleefully', 'preferentially', 'apparent', 'unconstitutionally', 'impatiently']
cheerful : cheerfully = calm : calmly -> ['momentarily', 'reflexively', 'regretfully', 'reversibly', 'stealthily']
complete : completely = efficient : efficiently -> ['completely', 'efficient', 'cognitively', 'aerodynamically', 'psychologically']
complete : completely = fortunate : fortunately -> ['fortunate', 'completely', 'hopelessly', 'horribly', 'sweetly']
complete : completely = free : freely -> ['completely', 'free', 'totally', 'wholly', 'entirely']
complete : completely = furious : furiously -> ['furious', 'completely', 'totally', 'hopelessly', 'violently']
complete : completely = happy : happily -> ['happy', 'completely', 'totally', 'hopelessly', 'utterly']
complete : completely = immediate : immediately -> ['completely', 'totally', 'hopelessly', 'immediate', 'wholly']
complete : completely = infrequent : infrequently -> ['completely', 'infrequent', 'hopelessly', 'blatantly', 'patently']
complete : completely = lucky : luckily -> ['lucky', 'completely', 'totally', 'hopelessly', 'horribly']
complete : completely = most : mostly -> ['most', 'eminently', 'supremely', 'stunningly', 'deliciously']
complete : completely = obvious : obviously -> ['obvious', 'completely', 'hopelessly', 'blatantly', 'grossly']
complete : completely = occasional : occasionally -> ['completely', 'occasional', 'hopelessly', 'totally', 'utterly']
complete : completely = possible : possibly -> ['possible', 'completely', 'needlessly', 'laughably', 'hopelessly']
complete : completely = precise : precisely -> ['completely', 'patently', 'fundamentally', 'completly', 'blatantly']
complete : completely = professional : professionally -> ['professional', 'completely', 'totally', 'rotationally', 'facially']
complete : completely = quick : quickly -> ['completely', 'quick', 'totally', 'hopelessly', 'horribly']
complete : completely = quiet : quietly -> ['completely', 'quiet', 'hopelessly', 'sweetly', 'blatantly']
complete : completely = rapid : rapidly -> ['completely', 'rapid', 'hopelessly', 'totally', 'grossly']
complete : completely = rare : rarely -> ['rare', 'completely', 'hopelessly', 'sweetly', 'grossly']
complete : completely = reluctant : reluctantly -> ['reluctant', 'completely', 'totally', 'hopelessly', 'wholly']
complete : completely = safe : safely -> ['safe', 'completely', 'totally', 'hopelessly', 'wholly']
complete : completely = serious : seriously -> ['completely', 'serious', 'hopelessly', 'blatantly', 'psychologically']
complete : completely = slow : slowly -> ['completely', 'slow', 'hopelessly', 'totally', 'emotionally']
complete : completely = sudden : suddenly -> ['sudden', 'completely', 'totally', 'hopelessly', 'grossly']
complete : completely = swift : swiftly -> ['swift', 'completely', 'hopelessly', 'totally', 'irretrievably']
complete : completely = typical : typically -> ['entirely', 'completely', 'decidedly', 'deliciously', 'patently']
complete : completely = unfortunate : unfortunately -> ['unfortunate', 'utterly', 'completely', 'hopelessly', 'patently']
complete : completely = usual : usually -> ['completely', 'hopelessly', 'deliciously', 'patently', 'laughably']
complete : completely = amazing : amazingly -> ['completely', 'amazing', 'totally', 'hopelessly', 'incredibly']
complete : completely = apparent : apparently -> ['completely', 'hopelessly', 'apparent', 'grossly', 'laughably']
complete : completely = calm : calmly -> ['calm', 'completely', 'emotionally', 'hopelessly', 'sweetly']
complete : completely = cheerful : cheerfully -> ['psychologically', 'morally', 'completely', 'emotionally', 'intellectually']
efficient : efficiently = fortunate : fortunately -> ['fortunate', 'jealously', 'cruelly', 'effortlessly', 'skillfully']
efficient : efficiently = free : freely -> ['free', 'freely', 'illegally', 'covertly', 'efficiently']
efficient : efficiently = furious : furiously -> ['furious', 'violently', 'angrily', 'furiously', 'loudly']
efficient : efficiently = happy : happily -> ['happy', 'happily', 'silently', 'peacefully', 'effortlessly']
efficient : efficiently = immediate : immediately -> ['immediate', 'silently', 'telepathically', 'spontaneously', 'effortlessly']
efficient : efficiently = infrequent : infrequently -> ['periodically', 'infrequently', 'erratically', 'aggressively', 'intermittently']
efficient : efficiently = lucky : luckily -> ['lucky', 'happily', 'bravely', 'hysterically', 'furiously']
efficient : efficiently = most : mostly -> ['most', 'endlessly', 'eternally', 'devastatingly', 'gloriously']
efficient : efficiently = obvious : obviously -> ['obvious', 'selectively', 'gracefully', 'effortlessly', 'disruptively']
efficient : efficiently = occasional : occasionally -> ['occasional', 'periodically', 'mercilessly', 'intermittently', 'ruthlessly']
efficient : efficiently = possible : possibly -> ['possible', 'selectively', 'periodically', 'preferentially', 'telepathically']
efficient : efficiently = precise : precisely -> ['efficiently', 'cleanly', 'intelligently', 'gracefully', 'productively']
efficient : efficiently = professional : professionally -> ['professional', 'cooperatively', 'telepathically', 'synchronously', 'surreptitiously']
efficient : efficiently = quick : quickly -> ['effortlessly', 'gracefully', 'mercilessly', 'swiftly', 'bravely']
efficient : efficiently = quiet : quietly -> ['quiet', 'effortlessly', 'jealously', 'gracefully', 'swiftly']
efficient : efficiently = rapid : rapidly -> ['efficiently', 'rapid', 'skillfully', 'forcefully', 'swiftly']
efficient : efficiently = rare : rarely -> ['rare', 'spontaneously', 'periodically', 'infrequently', 'aggressively']
efficient : efficiently = reluctant : reluctantly -> ['reluctant', 'indiscriminately', 'unknowingly', 'discreetly', 'awkwardly']
efficient : efficiently = safe : safely -> ['efficiently', 'safe', 'silently', 'aimlessly', 'gracefully']
efficient : efficiently = serious : seriously -> ['serious', 'constructively', 'productively', 'aggressively', 'gracefully']
efficient : efficiently = slow : slowly -> ['slow', 'smoothly', 'cleanly', 'efficiently', 'spontaneously']
efficient : efficiently = sudden : suddenly -> ['sudden', 'violently', 'jealously', 'spontaneously', 'effortlessly']
efficient : efficiently = swift : swiftly -> ['swift', 'swiftly', 'gracefully', 'promptly', 'gently']
efficient : efficiently = typical : typically -> ['typical', 'asynchronously', 'chaotically', 'deftly', 'characteristically']
efficient : efficiently = unfortunate : unfortunately -> ['unfortunate', 'untimely', 'jealously', 'grisly', 'indiscriminately']
efficient : efficiently = usual : usually -> ['usual', 'mercilessly', 'indiscriminately', 'habitually', 'preferentially']
efficient : efficiently = amazing : amazingly -> ['amazing', 'effortlessly', 'jealously', 'astonishing', 'relentlessly']
efficient : efficiently = apparent : apparently -> ['apparent', 'violently', 'mercilessly', 'silently', 'preferentially']
efficient : efficiently = calm : calmly -> ['calm', 'gracefully', 'cleanly', 'calmly', 'smoothly']
efficient : efficiently = cheerful : cheerfully -> ['effortlessly', 'erratically', 'cautiously', 'recklessly', 'loudly']
efficient : efficiently = complete : completely -> ['complete', 'seamlessly', 'systematically', 'covertly', 'unknowingly']
fortunate : fortunately = free : freely -> ['free', 'fortunately', 'telekinetically', 'luckily', 'optionally']
fortunate : fortunately = furious : furiously -> ['tearfully', 'inexplicably', 'fortunately', 'drunkenly', 'nervously']
fortunate : fortunately = happy : happily -> ['fortunately', 'thankfully', 'luckily', 'sadly', 'mercifully']
fortunate : fortunately = immediate : immediately -> ['fortunately', 'irrevocably', 'immediatly', 'wilfully', 'unconditionally']
fortunate : fortunately = infrequent : infrequently -> ['fortunately', 'unpredictably', 'irrevocably', 'unavoidably', 'unconsciously']
fortunate : fortunately = lucky : luckily -> ['fortunately', 'luckily', 'thankfully', 'mercifully', 'inexplicably']
fortunate : fortunately = most : mostly -> ['most', 'stunningly', 'unfailingly', 'particularily', 'undeniably']
fortunate : fortunately = obvious : obviously -> ['fortunately', 'automagically', 'willy-nilly', 'wilfully', 'thankfully']
fortunate : fortunately = occasional : occasionally -> ['occasional', 'fortunately', 'irrevocably', 'unaccountably', 'compulsively']
fortunate : fortunately = possible : possibly -> ['possible', 'fortunately', 'luckily', 'automagically', 'thusly']
fortunate : fortunately = precise : precisely -> ['intuitively', 'unequivocally', 'truthfully', 'parenthetically', 'perceptibly']
fortunate : fortunately = professional : professionally -> ['professional', 'fortunately', 'consequentially', 'resultantly', 'mercifully']
fortunate : fortunately = quick : quickly -> ['willy-nilly', 'inexplicably', 'fortunately', 'inadvertantly', 'telekinetically']
fortunate : fortunately = quiet : quietly -> ['fortunately', 'unhesitatingly', 'harmlessly', 'smugly', 'mightily']
fortunate : fortunately = rapid : rapidly -> ['telekinetically', 'irrevocably', 'irreversibly', 'fortunately', 'fearfully']
fortunate : fortunately = rare : rarely -> ['fortunately', 'unconsciously', 'wilfully', 'unaccountably', 'mercifully']
fortunate : fortunately = reluctant : reluctantly -> ['fortunately', 'thankfully', 'luckily', 'mercifully', 'inexplicably']
fortunate : fortunately = safe : safely -> ['fortunately', 'luckily', 'telekinetically', 'safe', 'harmlessly']
fortunate : fortunately = serious : seriously -> ['fortunately', 'wilfully', 'irrevocably', 'affirmatively', 'automagically']
fortunate : fortunately = slow : slowly -> ['reversibly', 'harmlessly', 'reflexively', 'involuntarily', 'wilfully']
fortunate : fortunately = sudden : suddenly -> ['irrevocably', 'irreversibly', 'inexplicably', 'wilfully', 'catastrophically']
fortunate : fortunately = swift : swiftly -> ['fortunately', 'swift', 'quitely', 'smugly', 'mcfeely']
fortunate : fortunately = typical : typically -> ['typical', 'independantly', 'unashamedly', 'fortunately', 'absolutly']
fortunate : fortunately = unfortunate : unfortunately -> ['fortunately', 'sadly', 'thankfully', 'luckily', 'automagically']
fortunate : fortunately = usual : usually -> ['usual', 'luckily', 'fortunately', 'willy-nilly', 'thankfully']
fortunate : fortunately = amazing : amazingly -> ['fortunately', 'thankfully', 'sadly', 'luckily', 'mercifully']
fortunate : fortunately = apparent : apparently -> ['fortunately', 'luckily', 'mercifully', 'automagically', 'thankfully']
fortunate : fortunately = calm : calmly -> ['calm', 'fortunately', 'luckily', 'smugly', 'regretfully']
fortunate : fortunately = cheerful : cheerfully -> ['frilly', 'maniacally', 'fortunately', 'exuberantly', 'weirdly']
fortunate : fortunately = complete : completely -> ['complete', 'fortunately', 'singlehandedly', 'reversibly', 'instantaneously']
fortunate : fortunately = efficient : efficiently -> ['analytically', 'intuitively', 'interactively', 'photographically', 'programmatically']
free : freely = furious : furiously -> ['furious', 'vigorously', 'loudly', 'forcefully', 'violently']
free : freely = happy : happily -> ['freely', 'happy', 'loudly', 'vehemently', 'forcefully']
free : freely = immediate : immediately -> ['immediate', 'freely', 'securely', 'intelligently', 'selectively']
free : freely = infrequent : infrequently -> ['infrequent', 'freely', 'sparingly', 'infrequently', 'productively']
free : freely = lucky : luckily -> ['lucky', 'freely', 'loudly', 'rudely', 'skillfully']
free : freely = most : mostly -> ['most', 'freely', 'energetically', 'therapeutically', 'devastatingly']
free : freely = obvious : obviously -> ['obvious', 'selectively', 'freely', 'neutrally', 'liberally']
free : freely = occasional : occasionally -> ['occasional', 'freely', 'selectively', 'periodically', 'elaborately']
free : freely = possible : possibly -> ['possible', 'freely', 'selectively', 'destructively', 'tendentiously']
free : freely = precise : precisely -> ['precise', 'concisely', 'freely', 'succinctly', 'intelligently']
free : freely = professional : professionally -> ['professional', 'freely', 'flexibly', 'productively', 'liberally']
free : freely = quick : quickly -> ['freely', 'quick', 'eloquently', 'loudly', 'sensitively']
free : freely = quiet : quietly -> ['freely', 'quiet', 'vigorously', 'loudly', 'faithfully']
free : freely = rapid : rapidly -> ['rapid', 'freely', 'vigorously', 'skillfully', 'forcefully']
free : freely = rare : rarely -> ['rare', 'freely', 'infrequently', 'loudly', 'liberally']
free : freely = reluctant : reluctantly -> ['reluctant', 'freely', 'liberally', 'obliquely', 'rudely']
free : freely = safe : safely -> ['freely', 'safe', 'securely', 'faithfully', 'intelligently']
free : freely = serious : seriously -> ['serious', 'productively', 'freely', 'vigorously', 'constructively']
free : freely = slow : slowly -> ['slow', 'freely', 'smoothly', 'intelligently', 'erratically']
free : freely = sudden : suddenly -> ['sudden', 'freely', 'vigorously', 'selectively', 'forcefully']
free : freely = swift : swiftly -> ['swift', 'freely', 'vigorously', 'swiftly', 'profusely']
free : freely = typical : typically -> ['typical', 'freely', 'elaborately', 'intricately', 'intensively']
free : freely = unfortunate : unfortunately -> ['unfortunate', 'freely', 'sensitively', 'liberally', 'stringently']
free : freely = usual : usually -> ['usual', 'freely', 'profusely', 'tendentiously', 'selectively']
free : freely = amazing : amazingly -> ['amazing', 'elaborately', 'profusely', 'comprehensively', 'elegantly']
free : freely = apparent : apparently -> ['apparent', 'obliquely', 'selectively', 'inappropriately', 'destructively']
free : freely = calm : calmly -> ['calm', 'freely', 'civilly', 'loudly', 'politely']
free : freely = cheerful : cheerfully -> ['freely', 'creatively', 'cheerful', 'sensitively', 'vividly']
free : freely = complete : completely -> ['complete', 'freely', 'seamlessly', 'comprehensively', 'intelligently']
free : freely = efficient : efficiently -> ['efficiently', 'freely', 'intelligently', 'stringently', 'flexibly']
free : freely = fortunate : fortunately -> ['fortunate', 'freely', 'intensively', 'stringently', 'densely']
furious : furiously = happy : happily -> ['perpetually', 'maniacally', 'continously', 'mindlessly', 'incessantly']
furious : furiously = immediate : immediately -> ['iteratively', 'squarely', 'immediate', 'impartially', 'compulsively']
furious : furiously = infrequent : infrequently -> ['infrequently', 'minorly', 'inexpensively', 'inefficiently', 'seasonally']
furious : furiously = lucky : luckily -> ['continously', 'hysterically', 'accidently', 'sneakily', 'greedily']
furious : furiously = most : mostly -> ['most', 'marvelously', 'unfailingly', 'perennially', 'notionally']
furious : furiously = obvious : obviously -> ['shamelessly', 'willy-nilly', 'tendentiously', 'destructively', 'automagically']
furious : furiously = occasional : occasionally -> ['periodically', 'mercilessly', 'minorly', 'compulsively', 'iteratively']
furious : furiously = possible : possibly -> ['possible', 'optionally', 'iteratively', 'interactively', 'programmatically']
furious : furiously = precise : precisely -> ['precise', 'usefully', 'concretely', 'intelligently', 'straightforwardly']
furious : furiously = professional : professionally -> ['professional', 'holistically', 'feasibly', 'interactively', 'opportunistically']
furious : furiously = quick : quickly -> ['continously', 'laboriously', 'repetitively', 'willy-nilly', 'unobtrusively']
furious : furiously = quiet : quietly -> ['incessantly', 'sneakily', 'repetitively', 'harmlessly', 'painlessly']
furious : furiously = rapid : rapidly -> ['iteratively', 'differentially', 'inexpensively', 'flexibly', 'unevenly']
furious : furiously = rare : rarely -> ['rare', 'infrequently', 'inexpensively', 'inefficiently', 'prenatally']
furious : furiously = reluctant : reluctantly -> ['uneasily', 'validly', 'programmatically', 'robotically', 'holistically']
furious : furiously = safe : safely -> ['safe', 'squarely', 'repetitively', 'holistically', 'aimlessly']
furious : furiously = serious : seriously -> ['holistically', 'productively', 'substantively', 'unreliably', 'proactively']
furious : furiously = slow : slowly -> ['reversibly', 'slow', 'reflexively', 'cleanly', 'sequentially']
furious : furiously = sudden : suddenly -> ['mercilessly', 'irreversibly', 'iteratively', 'indiscriminately', 'shamelessly']
furious : furiously = swift : swiftly -> ['swift', 'differentially', 'electromagnetically', 'inexpensively', 'robotically']
furious : furiously = typical : typically -> ['typical', 'independantly', 'decoratively', 'characteristically', 'exuberantly']
furious : furiously = unfortunate : unfortunately -> ['flippantly', 'shamelessly', 'programmatically', 'automagically', 'unpredictably']
furious : furiously = usual : usually -> ['usual', 'compulsively', 'occassionally', 'suggestively', 'continously']
furious : furiously = amazing : amazingly -> ['amazing', 'tediously', 'shamelessly', 'alarmingly', 'maniacally']
furious : furiously = apparent : apparently -> ['menacingly', 'suggestively', 'transiently', 'destructively', 'apparent']
furious : furiously = calm : calmly -> ['calm', 'reflexively', 'gracefully', 'cleanly', 'sneakily']
furious : furiously = cheerful : cheerfully -> ['frilly', 'creatively', 'maturely', 'dispassionately', 'humanely']
furious : furiously = complete : completely -> ['complete', 'recursively', 'seamlessly', 'sequentially', 'sneakily']
