banana : bananas = bird : birds -> ['bird', 'birds', 'seabirds', 'waterfowl', 'songbirds']
bottle : bottles = man : men -> ['man', 'men', 'woman', 'person', 'spinsters']
bottle : bottles = melon : melons -> ['melon', 'melons', 'persimmons', 'apricots', 'hazelnuts']
bottle : bottles = monkey : monkeys -> ['monkey', 'monkeys', 'geckos', 'hamsters', 'gerbils']
bottle : bottles = mouse : mice -> ['mouse', 'mice', 'gerbils', 'cursors', 'peromyscus']
bottle : bottles = onion : onions -> ['onion', 'jalapeos', 'chilis', 'onions', 'scones']
bottle : bottles = pear : pears -> ['pear', 'guava', 'blackberries', 'litchi', 'persimmons']
bottle : bottles = pig : pigs -> ['pig', 'pigs', 'donkeys', 'chickens', 'turkeys']
bottle : bottles = pineapple : pineapples -> ['pineapple', 'mangoes', 'watermelons', 'pecans', 'cherries']
bottle : bottles = rat : rats -> ['rat', 'rats', 'rattus', 'norvegicus', 'mice']
bottle : bottles = road : roads -> ['road', 'roads', 'rd', 'highway', 'boulevard']
bottle : bottles = snake : snakes -> ['snake', 'snakes', 'natrix', 'cottonmouth', 'rear-fanged']
bottle : bottles = woman : women -> ['woman', 'women', 'girl', 'man', 'noblewomen']
bottle : bottles = banana : bananas -> ['banana', 'bananas', 'coconuts', 'mangoes', 'yams']
bottle : bottles = bird : birds -> ['bird', 'birds', 'songbirds', 'seabirds', 'fish']
building : buildings = car : cars -> ['car', 'cars', 'vehicles', 'motorbike', 'vehicle']
building : buildings = cat : cats -> ['cat', 'cats', 'dog', 'longhaired', 'kittens']
building : buildings = child : children -> ['child', 'children', 'fetuses', 'kittens', 'grandchild']
building : buildings = cloud : clouds -> ['cloud', 'clouds', 'stratocumulus', 'altocumulus', 'cumulonimbus']
building : buildings = color : colors -> ['color', 'colour', 'colors', 'tints', 'colours']
building : buildings = computer : computers -> ['computer', 'computers', 'workstations', 'microcomputers', 'minicomputers']
building : buildings = cow : cows -> ['cow', 'cows', 'sheep', 'goat', 'chickens']
building : buildings = dog : dogs -> ['dog', 'dogs', 'cat', 'cats', 'puppies']
building : buildings = dollar : dollars -> ['dollar', 'dollars', 'coins', 'pesos', 'peso']
building : buildings = donkey : donkeys -> ['donkey', 'ponies', 'konga', 'wario', 'dominoes']
building : buildings = dream : dreams -> ['dream', 'dreams', 'fantasies', 'nightmares', 'visions']
building : buildings = eagle : eagles -> ['eagle', 'elk', 'hawk', 'antelope', 'quail']
building : buildings = elephant : elephants -> ['elephant', 'elephants', 'rhinoceros', 'rhinoceroses', 'antelopes']
building : buildings = eye : eyes -> ['eye', 'ear', 'eyes', 'corneas', 'scalp']
building : buildings = finger : fingers -> ['finger', 'fingers', 'toes', 'ribs', 'creases']
building : buildings = goat : goats -> ['goat', 'goats', 'sheep', 'zebu', 'alpacas']
building : buildings = hand : hands -> ['hand', 'foreleg', 'cheek', 'hands', 'thigh']
building : buildings = horse : horses -> ['horse', 'horses', 'racehorses', 'ponies', 'thoroughbreds']
building : buildings = lion : lions -> ['lion', 'leopard', 'tiger', 'gazelles', 'boar']
building : buildings = machine : machines -> ['machine', 'machines', 'machine-guns', 'lathes', 'contraptions']
building : buildings = mango : mangoes -> ['mango', 'mangoes', 'guava', 'pineapples', 'litchi']
building : buildings = man : men -> ['man', 'woman', 'men', 'person', 'heiresses']
building : buildings = melon : melons -> ['melon', 'persimmons', 'cherries', 'melons', 'radishes']
building : buildings = monkey : monkeys -> ['monkey', 'monkeys', 'shrews', 'geckos', 'hamsters']
building : buildings = mouse : mice -> ['mouse', 'mice', 'gerbils', 'skunks', 'hamsters']
building : buildings = onion : onions -> ['onion', 'onions', 'celery', 'chickpeas', 'cabbages']
building : buildings = pear : pears -> ['pear', 'guava', 'succulents', 'cherries', 'cacti']
building : buildings = pig : pigs -> ['pig', 'pigs', 'sheep', 'turkeys', 'goat']
building : buildings = pineapple : pineapples -> ['pineapple', 'cherries', 'pineapples', 'guava', 'pecans']
building : buildings = rat : rats -> ['rat', 'rats', 'rattus', 'shrews', 'gerbils']
building : buildings = road : roads -> ['road', 'roads', 'roadways', 'footpaths', 'motorways']
building : buildings = snake : snakes -> ['snake', 'snakes', 'salamanders', 'rear-fanged', 'shrews']
building : buildings = woman : women -> ['woman', 'women', 'girl', 'noblewomen', 'man']
building : buildings = banana : bananas -> ['banana', 'bananas', 'pineapples', 'yams', 'pecans']
building : buildings = bird : birds -> ['bird', 'birds', 'seabirds', 'songbirds', 'passerines']
building : buildings = bottle : bottles -> ['bottle', 'bottles', 'corks', 'jugs', 'cans']
car : cars = cat : cats -> ['cat', 'cats', 'dogs', 'poodles', 'longhaired']
car : cars = child : children -> ['child', 'children', 'fetuses', 'babies', 'kittens']
car : cars = cloud : clouds -> ['cloud', 'clouds', 'stratocumulus', 'altocumulus', 'auroras']
car : cars = color : colors -> ['color', 'colour', 'colors', 'tints', 'monochrome']
car : cars = computer : computers -> ['computers', 'computer', 'microcomputers', 'minicomputers', 'workstations']
car : cars = cow : cows -> ['cow', 'cows', 'zebu', 'yaks', 'heifers']
car : cars = dog : dogs -> ['dog', 'dogs', 'puppies', 'cats', 'poodles']
car : cars = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'peso', 'rupees']
car : cars = donkey : donkeys -> ['donkey', 'konga', 'yaks', 'donkeys', 'pikmin']
car : cars = dream : dreams -> ['dream', 'dreams', 'dreaming', 'visions', 'resurrections']
car : cars = eagle : eagles -> ['eagle', 'merlins', 'osprey', 'haliaeetus', 'f-15']
car : cars = elephant : elephants -> ['elephant', 'elephants', 'rhinoceroses', 'hippos', 'camels']
car : cars = eye : eyes -> ['eye', 'eyes', 'ear', 'corneas', 'eyelid']
car : cars = finger : fingers -> ['finger', 'fingers', 'toes', 'metacarpals', 'hairpins']
car : cars = goat : goats -> ['goat', 'goats', 'zebu', 'yaks', 'alpacas']
car : cars = hand : hands -> ['hand', 'cleavers', 'stencils', 'turnings', 'yokes']
car : cars = horse : horses -> ['horse', 'horses', 'camels', 'donkeys', 'thoroughbreds']
car : cars = lion : lions -> ['lion', 'leopard', 'gazelles', 'leopards', 'serpents']
car : cars = machine : machines -> ['machine', 'machines', 'lathes', 'machine-guns', 'quick-firing']
car : cars = mango : mangoes -> ['mango', 'mangoes', 'guava', 'litchi', 'pineapples']
car : cars = man : men -> ['man', 'men', 'woman', 'virgins', 'spinsters']
car : cars = melon : melons -> ['melon', 'persimmons', 'hazelnuts', 'melons', 'guavas']
car : cars = monkey : monkeys -> ['monkey', 'monkeys', 'geckos', 'hamsters', 'shrews']
car : cars = mouse : mice -> ['mouse', 'mice', 'chimeras', 'hispid', 'gerbils']
car : cars = onion : onions -> ['onion', 'chilis', 'onions', 'chickpeas', 'radishes']
car : cars = pear : pears -> ['pear', 'guava', 'guavas', 'persimmons', 'pomegranates']
car : cars = pig : pigs -> ['pig', 'pigs', 'fowls', 'yaks', 'zebu']
car : cars = pineapple : pineapples -> ['pineapple', 'watermelons', 'pineapples', 'mangoes', 'pecans']
car : cars = rat : rats -> ['rat', 'rats', 'rattus', 'norvegicus', 'hamsters']
car : cars = road : roads -> ['road', 'roads', 'rd', 'roadways', 'highway']
car : cars = snake : snakes -> ['snake', 'snakes', 'salamanders', 'lorikeets', 'rattlesnakes']
car : cars = woman : women -> ['woman', 'girl', 'women', 'man', 'noblewomen']
car : cars = banana : bananas -> ['banana', 'bananas', 'yams', 'pineapples', 'plantains']
car : cars = bird : birds -> ['bird', 'birds', 'passerines', 'songbirds', 'seabirds']
car : cars = bottle : bottles -> ['bottle', 'bottles', 'corks', 'jugs', 'kegs']
car : cars = building : buildings -> ['building', 'buildings', 'highrises', 'rowhouses', 'high-rises']
cat : cats = child : children -> ['child', 'children', 'infants', 'adolescents', 'infant']
cat : cats = cloud : clouds -> ['cloud', 'clouds', 'stratocumulus', 'altocumulus', 'cats']
cat : cats = color : colors -> ['color', 'colour', 'colors', 'tints', 'hues']
cat : cats = computer : computers -> ['computer', 'computers', 'microcomputers', 'pcs', 'minicomputers']
cat : cats = cow : cows -> ['cow', 'cows', 'cats', 'lambs', 'chickens']
cat : cats = dog : dogs -> ['dogs', 'cats', 'dog', 'ferrets', 'rabbits']
cat : cats = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'usd', 'rupees']
cat : cats = donkey : donkeys -> ['donkey', 'cats', 'boars', 'donkeys', 'lambs']
cat : cats = dream : dreams -> ['dream', 'dreams', 'cats', 'visions', 'terrors']
cat : cats = eagle : eagles -> ['eagle', 'eagles', 'cats', 'elk', 'otters']
cat : cats = elephant : elephants -> ['elephant', 'elephants', 'giraffes', 'cats', 'rhinoceroses']
cat : cats = eye : eyes -> ['eye', 'ear', 'cats', 'eyes', 'cataracts']
cat : cats = finger : fingers -> ['finger', 'fingers', 'toes', 'tendons', 'incisors']
cat : cats = goat : goats -> ['goat', 'goats', 'calves', 'lambs', 'cats']
cat : cats = hand : hands -> ['hand', 'equines', 'fastballs', 'gunports', 'resurrections']
cat : cats = horse : horses -> ['horses', 'horse', 'thoroughbreds', 'cats', 'camels']
cat : cats = lion : lions -> ['lion', 'lions', 'cats', 'leopards', 'boars']
cat : cats = machine : machines -> ['machine', 'machines', 'machine-guns', 'mortars', '9-pounder']
cat : cats = mango : mangoes -> ['mango', 'mangoes', 'blueberries', 'cherries', 'strawberries']
cat : cats = man : men -> ['man', 'men', 'cats', 'dogs', 'woman']
cat : cats = melon : melons -> ['melon', 'cherries', 'blackberries', 'raspberries', 'blueberries']
cat : cats = monkey : monkeys -> ['monkey', 'cats', 'monkeys', 'hedgehogs', 'skunks']
cat : cats = mouse : mice -> ['mouse', 'mice', 'cats', 'skunks', 'rats']
cat : cats = onion : onions -> ['onion', 'onions', 'garlic', 'chilis', 'radishes']
cat : cats = pear : pears -> ['pear', 'blackberries', 'cherries', 'blueberries', 'berries']
cat : cats = pig : pigs -> ['pig', 'cats', 'pigs', 'lambs', 'chickens']
cat : cats = pineapple : pineapples -> ['pineapple', 'cherries', 'blueberries', 'strawberries', 'plums']
cat : cats = rat : rats -> ['rat', 'rats', 'cats', 'mice', 'hedgehogs']
cat : cats = road : roads -> ['road', 'roads', 'rd', 'highway', 'freeways']
cat : cats = snake : snakes -> ['snake', 'snakes', 'rattlesnakes', 'cats', 'crocodiles']
cat : cats = woman : women -> ['woman', 'women', 'urbanites', 'schoolgirls', 'kenyans']
cat : cats = banana : bananas -> ['banana', 'yams', 'blueberries', 'strawberries', 'pineapples']
cat : cats = bird : birds -> ['birds', 'bird', 'songbirds', 'cats', 'mammals']
cat : cats = bottle : bottles -> ['bottle', 'bottles', 'corks', 'canisters', 'barrels']
cat : cats = building : buildings -> ['building', 'buildings', 'high-rises', 'rowhouses', 'highrises']
cat : cats = car : cars -> ['car', 'cars', 'vehicles', 'motorcycles', 'porsches']
child : children = cloud : clouds -> ['cloud', 'clouds', 'stratocumulus', 'children', 'arks']
child : children = color : colors -> ['color', 'colour', 'colors', 'colours', 'tints']
child : children = computer : computers -> ['computer', 'computers', 'microcomputers', 'children', 'microcomputer']
child : children = cow : cows -> ['cow', 'cows', 'children', 'horses', 'sheep']
child : children = dog : dogs -> ['dog', 'dogs', 'cats', 'puppies', 'children']
child : children = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'naira', 'cents']
child : children = donkey : donkeys -> ['donkey', 'children', 'konga', 'horses', 'ponies']
child : children = dream : dreams -> ['dream', 'dreams', 'children', 'nightmares', 'christmases']
child : children = eagle : eagles -> ['eagle', 'osprey', 'elk', 'falcon', 'merlins']
child : children = elephant : elephants -> ['elephant', 'elephants', 'rhinoceros', 'antelopes', 'giraffes']
child : children = eye : eyes -> ['eye', 'children', 'eyes', 'ear', 'childrens']
child : children = finger : fingers -> ['finger', 'fingers', 'toes', 'children', 'thumb']
child : children = goat : goats -> ['goat', 'goats', 'sheep', 'zebu', 'shorthorn']
child : children = hand : hands -> ['hand', 'children', 'hands', 'horseshoes', 'woodblocks']
child : children = horse : horses -> ['horse', 'horses', 'thoroughbreds', 'ponies', 'donkeys']
child : children = lion : lions -> ['lion', 'gazelles', 'leopard', 'children', 'lions']
child : children = machine : machines -> ['machine', 'machines', 'machine-guns', '3-pounder', 'mortars']
child : children = mango : mangoes -> ['mango', 'mangoes', 'litchi', 'guava', 'pomelo']
child : children = man : men -> ['man', 'men', 'children', 'people', 'youths']
child : children = melon : melons -> ['melon', 'brandies', 'guavas', 'sunflowers', 'persimmons']
child : children = monkey : monkeys -> ['monkey', 'monkeys', 'macaques', 'lemmings', 'howler']
child : children = mouse : mice -> ['mouse', 'mice', 'children', 'skunks', 'white-footed']
child : children = onion : onions -> ['onion', 'chilis', 'coleslaw', 'scones', 'chillies']
child : children = pear : pears -> ['pear', 'guava', 'litchi', 'pomelo', 'guavas']
child : children = pig : pigs -> ['pig', 'pigs', 'chickens', 'sheep', 'turkeys']
child : children = pineapple : pineapples -> ['pineapple', 'mangoes', 'mango', 'pomelo', 'pineapples']
child : children = rat : rats -> ['rat', 'rats', 'rattus', 'norvegicus', 'monkeys']
child : children = road : roads -> ['road', 'roads', 'rd', 'buslines', 'underpasses']
child : children = snake : snakes -> ['snake', 'snakes', 'salamanders', 'lorikeets', 'rattlesnake']
child : children = woman : women -> ['woman', 'children', 'women', 'people', 'girl']
child : children = banana : bananas -> ['banana', 'bananas', 'sugar-cane', 'pineapples', 'mangoes']
child : children = bird : birds -> ['bird', 'birds', 'songbirds', 'seabirds', 'waterfowl']
child : children = bottle : bottles -> ['bottle', 'bottles', 'cans', 'kegs', 'casks']
child : children = building : buildings -> ['building', 'buildings', 'rowhouses', 'highrises', 'high-rises']
child : children = car : cars -> ['car', 'cars', 'minivans', 'lorries', 'motorcycles']
child : children = cat : cats -> ['cat', 'cats', 'dogs', 'children', 'longhaired']
cloud : clouds = color : colors -> ['color', 'colour', 'tints', 'colouration', 'colors']
cloud : clouds = computer : computers -> ['computer', 'computers', 'microcomputers', 'oscilloscopes', 'electronics']
cloud : clouds = cow : cows -> ['cow', 'cows', 'goat', 'chickens', 'faeces']
cloud : clouds = dog : dogs -> ['dog', 'dogs', 'cat', 'poodles', 'fleas']
cloud : clouds = dollar : dollars -> ['dollar', 'dollars', 'peso', 'rupee', 'coins']
cloud : clouds = donkey : donkeys -> ['donkey', 'dominoes', 'sniffles', 'satyrs', 'hoofs']
cloud : clouds = dream : dreams -> ['dream', 'dreams', 'dreaming', 'reveries', 'nightmares']
cloud : clouds = eagle : eagles -> ['eagle', 'eagles', 'f-15e', 'tempests', 'haliaeetus']
cloud : clouds = elephant : elephants -> ['elephant', 'elephants', 'aurochs', 'hippos', 'hyenas']
cloud : clouds = eye : eyes -> ['eye', 'eyes', 'ear', 'eyelid', 'eyelids']
cloud : clouds = finger : fingers -> ['finger', 'fingers', 'toes', 'tendons', 'creases']
cloud : clouds = goat : goats -> ['goat', 'goats', 'zebu', 'sheep', 'alpacas']
cloud : clouds = hand : hands -> ['hand', 'foreleg', 'thigh', 'pitchforks', 'forearm']
cloud : clouds = horse : horses -> ['horse', 'horses', 'ponies', 'camels', 'midgets']
cloud : clouds = lion : lions -> ['lion', 'serpents', 'boar', 'gazelles', 'furies']
cloud : clouds = machine : machines -> ['machine', 'machines', 'searchlights', 'tripods', 'machine-guns']
cloud : clouds = mango : mangoes -> ['mango', 'guava', 'mangoes', 'litchi', 'pineapples']
cloud : clouds = man : men -> ['man', 'woman', 'cannibals', 'girl', 'brutes']
cloud : clouds = melon : melons -> ['melon', 'persimmons', 'raspberries', 'gooseberries', 'radishes']
cloud : clouds = monkey : monkeys -> ['monkey', 'monkeys', 'cockroaches', 'ghouls', 'cockroach']
cloud : clouds = mouse : mice -> ['mouse', 'mice', 'sniffles', 'musculus', 'fleas']
cloud : clouds = onion : onions -> ['onion', 'onions', 'aniseed', 'chilis', 'chickpeas']
cloud : clouds = pear : pears -> ['pear', 'guava', 'persimmons', 'mangosteen', 'durian']
cloud : clouds = pig : pigs -> ['pig', 'pigs', 'chickens', 'rabbits', 'fowls']
cloud : clouds = pineapple : pineapples -> ['pineapple', 'watermelons', 'cherries', 'plums', 'pineapples']
cloud : clouds = rat : rats -> ['rat', 'rats', 'rattus', 'norvegicus', 'cockroaches']
cloud : clouds = road : roads -> ['road', 'roads', 'a41', 'roadway', 'a34']
cloud : clouds = snake : snakes -> ['snake', 'snakes', 'slithering', 'serpents', 'cottonmouth']
cloud : clouds = woman : women -> ['woman', 'girl', 'man', 'frenchwoman', 'she-devil']
cloud : clouds = banana : bananas -> ['banana', 'bananas', 'pineapples', 'coconuts', 'persimmons']
cloud : clouds = bird : birds -> ['bird', 'birds', 'butterflies', 'insects', 'songbirds']
cloud : clouds = bottle : bottles -> ['bottle', 'bottles', 'corks', 'cans', 'canisters']
cloud : clouds = building : buildings -> ['building', 'buildings', 'edifice', 'tower', 'rowhouses']
cloud : clouds = car : cars -> ['car', 'cars', 'truck', 'vehicle', 'sportscar']
cloud : clouds = cat : cats -> ['cat', 'cats', 'dog', 'goldfish', 'smilodon']
cloud : clouds = child : children -> ['child', 'children', 'babies', 'fetuses', 'kittens']
color : colors = computer : computers -> ['computer', 'computers', 'supercomputers', 'workstations', 'microprocessors']
color : colors = cow : cows -> ['cow', 'cows', 'goat', 'sheep', 'pig']
color : colors = dog : dogs -> ['dog', 'dogs', 'cat', 'cats', 'dachshund']
color : colors = dollar : dollars -> ['dollar', 'dollars', 'pesos', 'pence', 'rupee']
color : colors = donkey : donkeys -> ['donkey', 'pikmin', 'ponies', 'konga', 'goat']
color : colors = dream : dreams -> ['dream', 'dreams', 'colors', 'colours', 'nightmares']
color : colors = eagle : eagles -> ['eagle', 'elk', 'eagles', 'colors', 'falcon']
color : colors = elephant : elephants -> ['elephant', 'elephants', 'rhinoceros', 'peacocks', 'orangutan']
color : colors = eye : eyes -> ['eye', 'eyes', 'ear', 'ears', 'colors']
color : colors = finger : fingers -> ['finger', 'fingers', 'toes', 'ribs', 'strings']
color : colors = goat : goats -> ['goat', 'sheep', 'goats', 'zebu', 'reindeer']
color : colors = hand : hands -> ['hand', 'fingertips', 'pitchforks', 'fingers', 'bows']
color : colors = horse : horses -> ['horse', 'horses', 'ponies', 'thoroughbreds', 'hounds']
color : colors = lion : lions -> ['lion', 'tiger', 'lions', 'lioness', 'jackal']
color : colors = machine : machines -> ['machine', 'machines', 'machine-guns', 'contraptions', 'sub-machine']
color : colors = mango : mangoes -> ['mango', 'mangoes', 'guava', 'litchi', 'jackfruit']
color : colors = man : men -> ['man', 'woman', 'men', 'girl', 'person']
color : colors = melon : melons -> ['melon', 'persimmons', 'litchi', 'cherries', 'radishes']
color : colors = monkey : monkeys -> ['monkey', 'monkeys', 'howler', 'scorpion', 'mambas']
color : colors = mouse : mice -> ['mouse', 'mice', 'colors', 'rabbit', 'clovers']
color : colors = onion : onions -> ['onion', 'onions', 'chilis', 'chilies', 'coleslaw']
color : colors = pear : pears -> ['pear', 'guava', 'litchi', 'mangosteen', 'mango']
color : colors = pig : pigs -> ['pig', 'goat', 'pigs', 'turkeys', 'sheep']
color : colors = pineapple : pineapples -> ['pineapple', 'mango', 'litchi', 'guava', 'cherries']
color : colors = rat : rats -> ['rat', 'rats', 'rattus', 'dipodomys', 'norvegicus']
color : colors = road : roads -> ['road', 'roads', 'highway', 'rd', 'route']
