code : coding = dance : dancing -> ['dance', 'breakdancing', 'dancing', 'breakdance', 'choreography']
dance : dancing = play : playing -> ['play', 'playing', 'dancing', 'played', 'plays']
dance : dancing = predict : predicting -> ['predict', 'foretell', 'predicting', 'constrain', 'explain']
dance : dancing = read : reading -> ['read', 'reading', 'muttered', 'rechecked', 'browsed']
dance : dancing = run : running -> ['run', 'running', 'runs', 'paddled', 'trudge']
dance : dancing = say : saying -> ['say', 'saying', 'says', 'opine', 'muttered']
dance : dancing = scream : screaming -> ['scream', 'screaming', 'crying', 'grinning', 'dancing']
dance : dancing = see : seeing -> ['see', 'observe', 'detest', 'percieve', 'masturbate']
dance : dancing = shuffle : shuffling -> ['shuffle', 'dancing', 'shuffles', 'munching', 'strutting']
dance : dancing = sing : singing -> ['sing', 'singing', 'dancing', 'sang', 'sings']
dance : dancing = sit : sitting -> ['sit', 'sitting', 'kneel', 'huddled', 'seated']
dance : dancing = slow : slowing -> ['slow', 'slower', 'sluggish', 'slowing', 'fast']
dance : dancing = swim : swimming -> ['swim', 'paddling', 'swam', 'dancing', 'sunbathing']
dance : dancing = think : thinking -> ['think', 'believe', 'beleive', 'belive', 'detest']
dance : dancing = vanish : vanishing -> ['vanish', 'disappear', 'vanishes', 'reappear', 'disintegrate']
dance : dancing = walk : walking -> ['walk', 'walking', 'frolicking', 'dancing', 'walked']
dance : dancing = write : writing -> ['write', 'writing', 'publish', 'compose', 'scribbling']
dance : dancing = code : coding -> ['code', 'codes', 'coding', '3166-1', 'coded']
debug : debugging = decrease : decreasing -> ['decrease', 'increase', 'decreased', 'increases', 'decreasing']
debug : debugging = describe : describing -> ['describe', 'characterize', 'define', 'refer', 'describing']
debug : debugging = discover : discovering -> ['discover', 'discovering', 'discovers', 'uncover', 'realizes']
debug : debugging = enhance : enhancing -> ['enhance', 'enhancing', 'improve', 'enhances', 'improves']
debug : debugging = fly : flying -> ['fly', 'flies', 'flying', 'flew', 'flys']
debug : debugging = generate : generating -> ['generate', 'generating', 'generates', 'generated', 'produce']
debug : debugging = go : going -> ['go', 'gone', 'went', 'goes', 'going']
debug : debugging = implement : implementing -> ['implement', 'implementing', 'debugging', 'resourcing', 'scale-up']
debug : debugging = increase : increasing -> ['increase', 'decrease', 'increases', 'increased', 'increasing']
debug : debugging = invent : inventing -> ['invent', 'inventing', 'devising', 'devise', 'invents']
debug : debugging = jump : jumping -> ['jump', 'jumps', 'jumping', 'freestyle', 'sprinting']
debug : debugging = listen : listening -> ['listen', 'listened', 'listening', 'chide', 'applaud']
debug : debugging = look : looking -> ['look', 'looked', 'looking', 'looks', 'tidying']
debug : debugging = move : moving -> ['move', 'moving', 'moves', 'inched', 'step']
debug : debugging = play : playing -> ['play', 'playing', 'plays', 'played', 'commentating']
debug : debugging = predict : predicting -> ['predict', 'predicting', 'anticipate', 'quantify', 'predicts']
debug : debugging = read : reading -> ['read', 'reading', 'memorized', 'writen', 'perused']
debug : debugging = run : running -> ['run', 'running', 'runs', 'ran', 'paddling']
debug : debugging = say : saying -> ['say', 'saying', 'aver', 'surmise', 'geez']
debug : debugging = scream : screaming -> ['scream', 'screaming', 'howls', 'screams', 'screamed']
debug : debugging = see : seeing -> ['see', 'dunno', 'vouch', 'appologize', 'idk']
debug : debugging = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'brawling', 'strumming']
debug : debugging = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'sung']
debug : debugging = sit : sitting -> ['sit', 'sat', 'sitting', 'kneel', 'slept']
debug : debugging = slow : slowing -> ['slow', 'sluggish', 'slower', 'slowing', 'fast']
debug : debugging = swim : swimming -> ['swim', 'paddling', 'swimming', 'sunbathing', 'waterskiing']
debug : debugging = think : thinking -> ['think', 'thinks', 'daresay', 'beleive', 'feel']
debug : debugging = vanish : vanishing -> ['vanish', 'disappear', 'vanishes', 'disappears', 'evaporate']
debug : debugging = walk : walking -> ['walk', 'walking', 'walks', 'stroll', 'walked']
debug : debugging = write : writing -> ['write', 'writing', 'wrote', 'composing', 'writes']
debug : debugging = code : coding -> ['code', 'codes', 'debugging', 'coding', 'tabulation']
debug : debugging = dance : dancing -> ['dance', 'dancing', 'dances', 'breakdancing', 'breakdance']
decrease : decreasing = describe : describing -> ['describe', 'define', 'describing', 'delimit', 'refer']
decrease : decreasing = discover : discovering -> ['discover', 'discovering', 'discovers', 'realizes', 'realises']
decrease : decreasing = enhance : enhancing -> ['enhance', 'enhancing', 'improve', 'maximize', 'enhances']
decrease : decreasing = fly : flying -> ['fly', 'flies', 'flying', 'flys', 'taxied']
decrease : decreasing = generate : generating -> ['generate', 'generates', 'generated', 'generating', 'decreasing']
decrease : decreasing = go : going -> ['go', 'gone', 'going', 'went', 'goes']
decrease : decreasing = implement : implementing -> ['implement', 'implementing', 'enforce', 'harmonise', 'rationalise']
decrease : decreasing = increase : increasing -> ['decreasing', 'increasing', 'increase', 'increased', 'diminishing']
decrease : decreasing = invent : inventing -> ['invent', 'inventing', 'deconstruct', 'devise', 'fabricate']
decrease : decreasing = jump : jumping -> ['jump', 'jumping', 'jumps', 'f11', 'salchow']
decrease : decreasing = listen : listening -> ['listen', 'listened', 'listening', 'attentively', 'berate']
decrease : decreasing = look : looking -> ['look', 'looked', 'looking', 'looks', 'gazing']
decrease : decreasing = move : moving -> ['move', 'moving', 'moves', 'inched', 'tacking']
decrease : decreasing = play : playing -> ['play', 'playing', 'plays', 'played', 'playin']
decrease : decreasing = predict : predicting -> ['predict', 'calculate', 'quantify', 'predicting', 'constrain']
decrease : decreasing = read : reading -> ['read', 'memorized', 'memorised', 'perused', 'writen']
decrease : decreasing = run : running -> ['run', 'running', 'runs', 'operated', 'governed']
decrease : decreasing = say : saying -> ['say', 'saying', 'says', 'presuming', 'supposing']
decrease : decreasing = scream : screaming -> ['scream', 'screaming', 'swingin', 'spellbound', 'screamed']
decrease : decreasing = see : seeing -> ['see', 'seeing', 'remeber', 'reckon', 'understand']
decrease : decreasing = shuffle : shuffling -> ['shuffle', 'shuffles', 'shuffled', 'shuffling', 'boggle']
decrease : decreasing = sing : singing -> ['sing', 'sang', 'singing', 'sung', 'sings']
decrease : decreasing = sit : sitting -> ['sit', 'sat', 'sitting', 'knelt', 'kneel']
decrease : decreasing = slow : slowing -> ['slow', 'slower', 'slowing', 'fast', 'slowed']
decrease : decreasing = swim : swimming -> ['swim', 'swimming', 'paddling', 'swims', 'rowing']
decrease : decreasing = think : thinking -> ['think', 'suppose', 'beleive', 'thinks', 'reckon']
decrease : decreasing = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'decreasing', 'disappearing']
decrease : decreasing = walk : walking -> ['walk', 'walking', 'strolls', 'tiptoe', 'walked']
decrease : decreasing = write : writing -> ['write', 'writing', 'compose', 'composing', 'wrote']
decrease : decreasing = code : coding -> ['code', 'codes', '3166-1', 'two-letter', '639-1']
decrease : decreasing = dance : dancing -> ['dance', 'dancing', 'dances', 'bhangra', 'rnb']
decrease : decreasing = debug : debugging -> ['debug', 'win32', 'debugging', 'client-side', 'scriptable']
describe : describing = discover : discovering -> ['discover', 'discovering', 'discovers', 'finds', 'uncovers']
describe : describing = enhance : enhancing -> ['enhancing', 'enhances', 'enhance', 'improving', 'improves']
describe : describing = fly : flying -> ['fly', 'flies', 'flying', 'flys', 'bailing']
describe : describing = generate : generating -> ['generating', 'generates', 'generate', 'generated', 'creating']
describe : describing = go : going -> ['go', 'goes', 'gone', 'going', 'rummaging']
describe : describing = implement : implementing -> ['implementing', 'implement', 'formulating', 'validating', 'instituting']
describe : describing = increase : increasing -> ['increase', 'increases', 'decrease', 'decreasing', 'increasing']
describe : describing = invent : inventing -> ['inventing', 'invent', 'describing', 'devising', 'introducing']
describe : describing = jump : jumping -> ['jump', 'jumps', 'jumping', 'bumping', 'leaping']
describe : describing = listen : listening -> ['listen', 'apologising', 'previewing', 'apologizing', 'listening']
describe : describing = look : looking -> ['look', 'looking', 'looked', 'looks', 'describing']
describe : describing = move : moving -> ['move', 'moving', 'moves', 'materializing', 'stowing']
describe : describing = play : playing -> ['play', 'playing', 'plays', 'played', 'co-creating']
describe : describing = predict : predicting -> ['predicting', 'describing', 'predict', 'estimating', 'analyzing']
describe : describing = read : reading -> ['read', 'reading', 'describing', 'quoting', 'writen']
describe : describing = run : running -> ['run', 'running', 'runs', 'ran', 'plugging']
describe : describing = say : saying -> ['saying', 'say', 'stating', 'says', 'describing']
describe : describing = scream : screaming -> ['scream', 'screams', 'mallrats', 'screaming', 'kick-ass']
describe : describing = see : seeing -> ['see', 'describing', 'explaining', 'outlining', 'seeing']
describe : describing = shuffle : shuffling -> ['shuffle', 'previewing', 'shuffles', 'shuffling', 'plugging']
describe : describing = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'sung']
describe : describing = sit : sitting -> ['sit', 'sitting', 'sat', 'knelt', 'adjourning']
describe : describing = slow : slowing -> ['slow', 'slowing', 'slower', 'fast', 'plodding']
describe : describing = swim : swimming -> ['swim', 'swimming', 'paddling', 'swims', 'swam']
describe : describing = think : thinking -> ['think', 're-nominating', 'rereading', 'afding', 're-listing']
describe : describing = vanish : vanishing -> ['vanish', 'vanishes', 'disappears', 'disappear', 'reapplying']
describe : describing = walk : walking -> ['walk', 'walking', 'walks', 'strolls', 'hitch-hiking']
describe : describing = write : writing -> ['write', 'writing', 'describing', 'written', 'wrote']
describe : describing = code : coding -> ['code', 'codes', 'zcta', 'coding', '3166-1']
describe : describing = dance : dancing -> ['dance', 'dancing', 'choreographing', 'choreography', 'dances']
describe : describing = debug : debugging -> ['debug', 'configuring', 'debugging', 'decrypting', 'user-mode']
describe : describing = decrease : decreasing -> ['decrease', 'decreasing', 'decreases', 'increases', 'reducing']
discover : discovering = enhance : enhancing -> ['enhancing', 'enhance', 'improving', 'enhances', 'improves']
discover : discovering = fly : flying -> ['fly', 'flies', 'flying', 'crash-landing', 're-equipping']
discover : discovering = generate : generating -> ['generate', 'generating', 'generates', 'creating', 'generated']
discover : discovering = go : going -> ['go', 'gone', 'goes', 'going', 'went']
discover : discovering = implement : implementing -> ['implementing', 'implement', 'formulating', 'instituting', 'devising']
discover : discovering = increase : increasing -> ['increase', 'increases', 'decrease', 'boosting', 'decreasing']
discover : discovering = invent : inventing -> ['inventing', 'invent', 'coining', 'devising', 'discovering']
discover : discovering = jump : jumping -> ['jump', 'jumping', 'jumps', 'bumping', 'hooking']
discover : discovering = listen : listening -> ['listen', 'listening', 'deejaying', 'apologising', 'reapplying']
discover : discovering = look : looking -> ['look', 'looking', 'looked', 'looks', 'discovering']
discover : discovering = move : moving -> ['move', 'moving', 'moves', 'materializing', 'reapplying']
discover : discovering = play : playing -> ['play', 'playing', 'plays', 'co-creating', 'popularising']
discover : discovering = predict : predicting -> ['predicting', 'predict', 'quantifying', 'discovering', 'assessing']
discover : discovering = read : reading -> ['read', 'reading', 'memorizing', 'rereading', 'interpreting']
discover : discovering = run : running -> ['run', 'running', 'runs', 'trialling', 'screwing']
discover : discovering = say : saying -> ['say', 'saying', 'supposing', 'discovering', 'opining']
discover : discovering = scream : screaming -> ['scream', 'screaming', 'swingin', 'lusting', 'midnite']
discover : discovering = see : seeing -> ['see', 'discovering', 'seeing', 'rereading', 'brining']
discover : discovering = shuffle : shuffling -> ['shuffle', 'inventing', 'chugging', 'shuffling', 'shuffles']
discover : discovering = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'composing']
discover : discovering = sit : sitting -> ['sit', 'sitting', 'sat', 'sits', 'cavorting']
discover : discovering = slow : slowing -> ['slow', 'slowing', 'slower', 'fast', 'plodding']
discover : discovering = swim : swimming -> ['swim', 'paddling', 'swimming', 'cavorting', 'spearfishing']
discover : discovering = think : thinking -> ['think', 're-nominating', 'brining', 'rereading', 'speedying']
discover : discovering = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'reapplying', 'lapsing']
discover : discovering = walk : walking -> ['walk', 'walking', 'strolls', 'strolling', 'rummaging']
discover : discovering = write : writing -> ['write', 'writing', 'composing', 'authoring', 'penning']
discover : discovering = code : coding -> ['code', 'codes', 'coding', '3166-1', 'alpha-2']
discover : discovering = dance : dancing -> ['dance', 'dancing', 'choreographing', 'dances', 'popularising']
discover : discovering = debug : debugging -> ['debug', 'debugging', 'configuring', 'client-side', 'interfacing']
discover : discovering = decrease : decreasing -> ['decrease', 'decreasing', 'increases', 'decreases', 'decreased']
discover : discovering = describe : describing -> ['describing', 'describe', 'characterizing', 'characterising', 'discovering']
enhance : enhancing = fly : flying -> ['fly', 'flies', 'flying', 'taxiing', 'stowing']
enhance : enhancing = generate : generating -> ['generate', 'generating', 'generates', 'generated', 'creating']
enhance : enhancing = go : going -> ['go', 'gone', 'goes', 'going', 'went']
enhance : enhancing = implement : implementing -> ['implementing', 'implement', 'formulating', 'enacting', 'instituting']
enhance : enhancing = increase : increasing -> ['increase', 'decrease', 'enhancing', 'decreasing', 'increasing']
enhance : enhancing = invent : inventing -> ['invent', 'inventing', 'devising', 'conceiving', 'creating']
enhance : enhancing = jump : jumping -> ['jump', 'jumping', 'jumps', 'sprinting', 'leaping']
enhance : enhancing = listen : listening -> ['listen', 'listening', 'chastising', 'apologising', 'dissing']
enhance : enhancing = look : looking -> ['look', 'looking', 'looked', 'looks', 'potshots']
enhance : enhancing = move : moving -> ['move', 'moving', 'moves', 'materializing', 'stowing']
enhance : enhancing = play : playing -> ['play', 'playing', 'plays', 'played', 'co-creating']
enhance : enhancing = predict : predicting -> ['predict', 'predicting', 'quantifying', 'assessing', 'analyzing']
enhance : enhancing = read : reading -> ['read', 'writen', 'reading', 'memorizing', 'translating']
enhance : enhancing = run : running -> ['run', 'running', 'runs', 'stowing', 'toiling']
enhance : enhancing = say : saying -> ['say', 'saying', 'supposing', 'opining', 'double-checking']
enhance : enhancing = scream : screaming -> ['scream', 'screaming', 'swingin', 'screams', 'shriek']
enhance : enhancing = see : seeing -> ['see', 'seeing', 'characterising', 'describing', 'double-checking']
enhance : enhancing = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'strumming', 'chugging']
enhance : enhancing = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'sung']
enhance : enhancing = sit : sitting -> ['sit', 'sitting', 'sat', 'sits', 'lounging']
enhance : enhancing = slow : slowing -> ['slow', 'slowing', 'sluggish', 'slower', 'fast']
enhance : enhancing = swim : swimming -> ['swim', 'paddling', 'swimming', 'sunbathing', 'swims']
enhance : enhancing = think : thinking -> ['think', 'afding', 're-listing', 're-nominating', 'speedying']
enhance : enhancing = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'materializing', 'disappears']
enhance : enhancing = walk : walking -> ['walk', 'walking', 'walks', 'stroll', 'strolling']
enhance : enhancing = write : writing -> ['write', 'writing', 'composing', 'written', 'transcribing']
enhance : enhancing = code : coding -> ['code', 'codes', '3166-1', 'coding', 'identifier']
enhance : enhancing = dance : dancing -> ['dance', 'dancing', 'dances', 'breakdance', 'choreographing']
enhance : enhancing = debug : debugging -> ['debug', 'configuring', 'debugging', 'cross-browser', 'user-mode']
enhance : enhancing = decrease : decreasing -> ['decrease', 'decreasing', 'reducing', 'decreases', 'increases']
enhance : enhancing = describe : describing -> ['describing', 'describe', 'characterizing', 'characterising', 'conceptualizing']
enhance : enhancing = discover : discovering -> ['discover', 'discovering', 'discovered', 'finding', 'discovers']
fly : flying = generate : generating -> ['generate', 'generating', 'generates', 'generated', 'flying']
fly : flying = go : going -> ['go', 'flying', 'went', 'gone', 'going']
fly : flying = implement : implementing -> ['implement', 'implementing', 'state-mandated', 'recordkeeping', 'competency-based']
fly : flying = increase : increasing -> ['increase', 'decrease', 'increased', 'increases', 'increasing']
fly : flying = invent : inventing -> ['invent', 'inventing', 'invents', 'flying', 'devise']
fly : flying = jump : jumping -> ['jump', 'flying', 'jumping', 'freefall', 'jumps']
fly : flying = listen : listening -> ['listen', 'listening', 'flying', 'listened', 'attentively']
fly : flying = look : looking -> ['look', 'looked', 'looking', 'looks', 'flying']
fly : flying = move : moving -> ['move', 'flying', 'moving', 'moves', 'withdrawing']
fly : flying = play : playing -> ['play', 'playing', 'flying', 'plays', 'played']
fly : flying = predict : predicting -> ['predict', 'predicting', 'calculate', 'predicted', 'predicts']
fly : flying = read : reading -> ['read', 'reading', 'flying', 'perused', 're-read']
fly : flying = run : running -> ['run', 'running', 'flying', 'runs', 'ran']
fly : flying = say : saying -> ['say', 'saying', 'supposing', 'says', 'flying']
fly : flying = scream : screaming -> ['scream', 'flying', 'howling', 'robocop', 'spacemen']
fly : flying = see : seeing -> ['see', 'flying', 'seeing', 'saw', 'dunno']
fly : flying = shuffle : shuffling -> ['shuffle', 'flying', 'shuffles', 'shuffling', 'reshuffle']
fly : flying = sing : singing -> ['sing', 'singing', 'flying', 'sang', 'sings']
fly : flying = sit : sitting -> ['sit', 'sitting', 'sat', 'flying', 'standing']
fly : flying = slow : slowing -> ['slow', 'slower', 'sluggish', 'flying', 'slowing']
fly : flying = swim : swimming -> ['swim', 'flying', 'swimming', 'rowing', 'paddling']
fly : flying = think : thinking -> ['think', 'flying', 'suppose', 'beleive', 'daresay']
fly : flying = vanish : vanishing -> ['vanish', 'vanishes', 'flying', 'disappear', 'disappears']
fly : flying = walk : walking -> ['walk', 'flying', 'walking', 'walks', 'stroll']
fly : flying = write : writing -> ['write', 'writing', 'flying', 'wrote', 'compose']
fly : flying = code : coding -> ['code', 'codes', 'flying', 'two-letter', 'cryptographic']
fly : flying = dance : dancing -> ['dance', 'dancing', 'flying', 'dances', 'bhangra']
fly : flying = debug : debugging -> ['debug', 'debugging', 'gtk', 'gpgpu', 'configuring']
fly : flying = decrease : decreasing -> ['decrease', 'decreasing', 'increase', 'decreased', 'increases']
fly : flying = describe : describing -> ['describe', 'describing', 'describes', 'characterize', 'illustrate']
fly : flying = discover : discovering -> ['discover', 'discovering', 'discovers', 'learns', 'reveals']
fly : flying = enhance : enhancing -> ['enhance', 'enhancing', 'enhances', 'improve', 'augment']
generate : generating = go : going -> ['go', 'gone', 'going', 'went', 'goes']
generate : generating = implement : implementing -> ['implementing', 'implement', 'generating', 'cap-and-trade', 'formulating']
generate : generating = increase : increasing -> ['increase', 'decrease', 'increased', 'increasing', 'decreasing']
generate : generating = invent : inventing -> ['invent', 'inventing', 'generating', 'invented', 'devising']
generate : generating = jump : jumping -> ['jump', 'jumps', 'jumping', 'freefall', 'bumping']
generate : generating = listen : listening -> ['listen', 'listening', 'listened', 'hating', 'chastising']
generate : generating = look : looking -> ['look', 'looking', 'looked', 'looks', 'staring']
generate : generating = move : moving -> ['move', 'moving', 'moves', 'relocating', 'inched']
generate : generating = play : playing -> ['play', 'playing', 'plays', 'played', 'interning']
generate : generating = predict : predicting -> ['predict', 'predicting', 'quantifying', 'gauging', 'predicted']
generate : generating = read : reading -> ['read', 'reading', 'quoting', 'writen', 'enquiring']
generate : generating = run : running -> ['run', 'running', 'generating', 'runs', 'metro-north']
generate : generating = say : saying -> ['say', 'saying', 'says', 'opining', 'mentioning']
generate : generating = scream : screaming -> ['scream', 'screaming', 'maneater', 'flashdance', 'swingin']
generate : generating = see : seeing -> ['see', 'seeing', 're-evaluating', 'generating', 'describing']
generate : generating = shuffle : shuffling -> ['shuffle', 'shuffles', 'shuffling', 'merry-go-round', 'generating']
generate : generating = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'sung']
generate : generating = sit : sitting -> ['sit', 'sitting', 'sat', 'sits', 'lounging']
generate : generating = slow : slowing -> ['slow', 'slowing', 'fast', 'slower', 'sluggish']
generate : generating = swim : swimming -> ['swim', 'paddling', 'swimming', 'rowing', 'sunbathing']
generate : generating = think : thinking -> ['think', 'thinks', 'reconsidering', 're-listing', 'beleive']
generate : generating = vanish : vanishing -> ['vanish', 'vanishes', 'vanishing', 'disappear', 'disappearing']
generate : generating = walk : walking -> ['walk', 'walking', 'walks', 'strolling', 'hitchhiking']
generate : generating = write : writing -> ['write', 'writing', 'wrote', 'generating', 'written']
generate : generating = code : coding -> ['code', 'codes', 'zcta', 'generating', 'tabulation']
generate : generating = dance : dancing -> ['dance', 'dancing', 'bhangra', 'butoh', 'dances']
generate : generating = debug : debugging -> ['debug', 'debugging', 'configuring', 'scriptable', 'gtk']
generate : generating = decrease : decreasing -> ['decrease', 'decreasing', 'decreased', 'increase', 'lessening']
generate : generating = describe : describing -> ['describing', 'describe', 'characterising', 'characterizing', 'describes']
generate : generating = discover : discovering -> ['discover', 'discovering', 'discovers', 'discovered', 'finding']
generate : generating = enhance : enhancing -> ['enhancing', 'enhance', 'improving', 'enhances', 'boosting']
generate : generating = fly : flying -> ['fly', 'flies', 'flying', 'refuelling', 'x-15']
go : going = implement : implementing -> ['implement', 'implementing', 'liberalise', 'formalise', 'effectuate']
go : going = increase : increasing -> ['increase', 'decrease', 'increasing', 'decreasing', 'increased']
go : going = invent : inventing -> ['invent', 'going', 'fabricate', 'trying', 'inventing']
go : going = jump : jumping -> ['jump', 'going', 'jumping', 'jumps', 'salchow']
go : going = listen : listening -> ['listen', 'listening', 'reffering', 'bothering', 'going']
go : going = look : looking -> ['looking', 'look', 'looked', 'looks', 'going']
go : going = move : moving -> ['move', 'moving', 'going', 'progressing', 'moves']
go : going = play : playing -> ['play', 'playing', 'going', 'played', 'plays']
go : going = predict : predicting -> ['predict', 'expected', 'predicted', 'quantify', 'predicting']
go : going = read : reading -> ['read', 'going', 'reading', 'choosen', 'reffering']
go : going = run : running -> ['run', 'going', 'running', 'timetabled', 'runs']
go : going = say : saying -> ['say', 'reffering', 'going', 'supposed', 'said']
go : going = scream : screaming -> ['scream', 'screaming', 'undertow', 'shriek', 'deafening']
go : going = see : seeing -> ['see', 'going', 'reffering', 'supposed', 'seeing']
go : going = shuffle : shuffling -> ['shuffle', 'going', 'shuffled', 'shuffles', 'chugging']
go : going = sing : singing -> ['sing', 'sung', 'singing', 'sang', 'going']
go : going = sit : sitting -> ['sit', 'going', 'sitting', 'waiting', 'sat']
go : going = slow : slowing -> ['slow', 'slower', 'slowing', 'sluggish', 'fast']
go : going = swim : swimming -> ['swim', 'going', 'rowing', 'swimming', 'swum']
go : going = think : thinking -> ['think', 'reffering', 'beleive', 'realy', 'supposed']
go : going = vanish : vanishing -> ['vanish', 'going', 'diffeomorphic', 'homotopic', 'homeomorphic']
go : going = walk : walking -> ['walk', 'going', 'walking', 'veering', 'travelling']
go : going = write : writing -> ['write', 'writing', 'reffering', 'going', 'wrote']
go : going = code : coding -> ['code', 'codes', 'tabulation', 'zcta', 'coded']
go : going = dance : dancing -> ['dance', 'dancing', 'bhangra', 'breakdance', 'dances']
go : going = debug : debugging -> ['debug', 'scriptable', 'framebuffer', 'pre-configured', 'cross-browser']
go : going = decrease : decreasing -> ['decrease', 'decreasing', 'increase', 'decreased', 'lessening']
go : going = describe : describing -> ['describe', 'referring', 'supposed', 'antithetical', 'define']
go : going = discover : discovering -> ['discover', 'uncover', 'revealed', 'supposed', 'discovering']
go : going = enhance : enhancing -> ['enhance', 'improve', 'enhancing', 'maximize', 'heighten']
go : going = fly : flying -> ['fly', 'going', 'flies', 'flying', 'taxied']
go : going = generate : generating -> ['generate', 'generating', 'generated', 'generates', 'produce']
implement : implementing = increase : increasing -> ['increase', 'decrease', 'increasing', 'decreasing', 'increases']
implement : implementing = invent : inventing -> ['inventing', 'invent', 'implementing', 'devising', 'conceiving']
implement : implementing = jump : jumping -> ['jump', 'jumping', 'jumps', 'freefall', 'sprinting']
implement : implementing = listen : listening -> ['listen', 'tweeting', 'apologising', 'chastising', 'listening']
implement : implementing = look : looking -> ['look', 'looking', 'looked', 'looks', 'staring']
implement : implementing = move : moving -> ['move', 'moving', 'moves', 'materializing', 'putting']
