code : coding = dance : dancing -> ['dance', 'breakdancing', 'bhangra', 'improvisation', 'music']
decrease : decreasing = go : going -> ['go', 'goes', 'going', 'gone', 'went']
decrease : decreasing = implement : implementing -> ['implement', 'implementing', 'formulate', 'implemented', 'enforce']
decrease : decreasing = increase : increasing -> ['decreasing', 'increasing', 'increase', 'increased', 'increases']
decrease : decreasing = invent : inventing -> ['invent', 'inventing', 'invented', 'reinvent', 'devise']
decrease : decreasing = jump : jumping -> ['jump', 'jumps', 'jumping', 'leaping', 'throw']
decrease : decreasing = listen : listening -> ['listen', 'listening', 'listened', 'hear', 'listens']
decrease : decreasing = look : looking -> ['look', 'looked', 'looking', 'looks', 'staring']
decrease : decreasing = move : moving -> ['move', 'moving', 'moves', 'relocate', 'go']
decrease : decreasing = play : playing -> ['play', 'playing', 'played', 'plays', 'players']
decrease : decreasing = predict : predicting -> ['predict', 'predicting', 'calculate', 'quantify', 'determine']
decrease : decreasing = read : reading -> ['read', 'reading', 're-read', 'reread', 'write']
decrease : decreasing = run : running -> ['run', 'running', 'runs', 'ran', 'operated']
decrease : decreasing = say : saying -> ['say', 'saying', 'suppose', 'think', 'presume']
decrease : decreasing = scream : screaming -> ['scream', 'screams', 'screaming', 'shouts', 'yelling']
decrease : decreasing = see : seeing -> ['see', 'know', 'wondering', 'remember', 'tell']
decrease : decreasing = shuffle : shuffling -> ['shuffle', 'shuffles', 'shuffling', 'craps', 'shuffled']
decrease : decreasing = sing : singing -> ['sing', 'singing', 'sung', 'sings', 'sang']
decrease : decreasing = sit : sitting -> ['sit', 'sitting', 'sat', 'sits', 'kneel']
decrease : decreasing = slow : slowing -> ['slow', 'fast', 'slowing', 'slowed', 'sluggish']
decrease : decreasing = swim : swimming -> ['swim', 'swims', 'paddling', 'swimming', 'swam']
decrease : decreasing = think : thinking -> ['think', 'suppose', 'guess', 'beleive', 'reckon']
decrease : decreasing = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'r-modules', 'positive-definite']
decrease : decreasing = walk : walking -> ['walk', 'walking', 'walked', 'strolls', 'stroll']
decrease : decreasing = write : writing -> ['write', 'writing', 'read', 'written', 'publish']
decrease : decreasing = code : coding -> ['code', 'codes', 'two-letter', '4-digit', 'five-digit']
decrease : decreasing = dance : dancing -> ['dance', 'dancing', 'dances', 'bhangra', 'hip-hop']
decrease : decreasing = debug : debugging -> ['debug', 'debugging', 'win32', 'qemu', 'prefetch']
describe : describing = discover : discovering -> ['discover', 'discovering', 'discovers', 'revealing', 'reveals']
describe : describing = enhance : enhancing -> ['enhancing', 'enhance', 'enhances', 'improving', 'improves']
describe : describing = fly : flying -> ['fly', 'flies', 'flying', 'piloting', 'taxied']
describe : describing = generate : generating -> ['generate', 'generates', 'generating', 'generated', 'creating']
describe : describing = go : going -> ['go', 'goes', 'going', 'gone', 'went']
describe : describing = implement : implementing -> ['implementing', 'implement', 'implementation', 'instituting', 'approving']
describe : describing = increase : increasing -> ['increase', 'increasing', 'increases', 'reducing', 'decreasing']
describe : describing = invent : inventing -> ['invent', 'describing', 'inventing', 'devising', 'concocting']
describe : describing = jump : jumping -> ['jump', 'jumping', 'jumps', 'leaping', 'f46']
describe : describing = listen : listening -> ['listen', 'listens', 'listening', 'thanking', 'hear']
describe : describing = look : looking -> ['look', 'looked', 'looking', 'looks', 'staring']
describe : describing = move : moving -> ['move', 'moving', 'moves', 'putting', 'heading']
describe : describing = play : playing -> ['play', 'playing', 'plays', 'played', 'two-act']
describe : describing = predict : predicting -> ['predicting', 'predict', 'describing', 'prediction', 'analyzing']
describe : describing = read : reading -> ['read', 'reading', 'describing', 'quoting', 'writing']
describe : describing = run : running -> ['run', 'running', 'ran', 'runs', 'errands']
describe : describing = say : saying -> ['saying', 'say', 'stating', 'says', 'remarking']
describe : describing = scream : screaming -> ['scream', 'screams', 'screaming', 'shriek', 'calling']
describe : describing = see : seeing -> ['see', 'seeing', 'describing', 'explaining', 'detailing']
describe : describing = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'flipping', 'romp']
describe : describing = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'rousing']
describe : describing = sit : sitting -> ['sit', 'sitting', 'sat', 'cross-legged', 'sits']
describe : describing = slow : slowing -> ['slow', 'slowing', 'fast', 'plodding', 'slowed']
describe : describing = swim : swimming -> ['swim', 'swims', 'swimming', 'swam', 'paddling']
describe : describing = think : thinking -> ['think', 'suppose', 'saying', 'frankly', 'guess']
describe : describing = vanish : vanishing -> ['vanish', 'vanishes', 'disappears', 'disappear', 'vanishing']
describe : describing = walk : walking -> ['walk', 'walking', 'strolls', 'stroll', 'walked']
describe : describing = write : writing -> ['write', 'writing', 'wrote', 'describing', 'writes']
describe : describing = code : coding -> ['code', 'codes', 'tabulation', 'fips', 'self-modifying']
describe : describing = dance : dancing -> ['dance', 'dancing', 'choreographing', 'music', 'choreography']
describe : describing = debug : debugging -> ['debug', 'debugging', 'debugger', 'multi-threaded', 'configuring']
describe : describing = decrease : decreasing -> ['decrease', 'increases', 'decreasing', 'decreases', 'reducing']
discover : discovering = enhance : enhancing -> ['enhancing', 'enhance', 'improving', 'enhances', 'strengthening']
discover : discovering = fly : flying -> ['fly', 'flies', 'flying', 'piloting', 'taxiing']
discover : discovering = generate : generating -> ['generate', 'generates', 'generating', 'generated', 'creating']
discover : discovering = go : going -> ['go', 'goes', 'going', 'gone', 'skipping']
discover : discovering = implement : implementing -> ['implementing', 'implement', 'implementation', 'formulating', 'instituting']
discover : discovering = increase : increasing -> ['increase', 'increasing', 'increased', 'increases', 'decrease']
discover : discovering = invent : inventing -> ['invent', 'inventing', 'discovering', 'invention', 'devising']
discover : discovering = jump : jumping -> ['jump', 'jumping', 'jumps', 'sprinting', 'leaping']
discover : discovering = listen : listening -> ['listen', 'listening', 'attentively', 'hating', 'calling']
discover : discovering = look : looking -> ['look', 'looked', 'looking', 'looks', 'staring']
discover : discovering = move : moving -> ['move', 'moving', 'moves', 'relocating', 'withdrawing']
discover : discovering = play : playing -> ['play', 'playing', 'plays', 'played', 'auditioning']
discover : discovering = predict : predicting -> ['predicting', 'predict', 'prediction', 'quantifying', 'discovering']
discover : discovering = read : reading -> ['read', 'reading', 'writing', 'rereading', 'memorizing']
discover : discovering = run : running -> ['run', 'running', 'runs', 'ran', 'hitting']
discover : discovering = say : saying -> ['say', 'saying', 'arguing', 'implying', 'stating']
discover : discovering = scream : screaming -> ['scream', 'screaming', 'screams', 'crying', 'laughing']
discover : discovering = see : seeing -> ['see', 'seeing', 'discovering', 'explaining', 'mentioning']
discover : discovering = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'looping', 'fingerpicking']
discover : discovering = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'pansori']
discover : discovering = sit : sitting -> ['sit', 'sitting', 'sat', 'sits', 'kneeling']
discover : discovering = slow : slowing -> ['slow', 'slowing', 'fast', 'slowed', 'slows']
discover : discovering = swim : swimming -> ['swim', 'swims', 'paddling', 'swimming', 'swam']
discover : discovering = think : thinking -> ['think', 'suppose', 'believe', 'frankly', 'guess']
discover : discovering = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'discovering', 'collapsing']
discover : discovering = walk : walking -> ['walk', 'walking', 'strolling', 'strolls', 'stroll']
discover : discovering = write : writing -> ['write', 'writing', 'composing', 'wrote', 'penning']
discover : discovering = code : coding -> ['code', 'codes', 'tabulation', 'fips', 'self-modifying']
discover : discovering = dance : dancing -> ['dance', 'dancing', 'choreographing', 'bharatanatyam', 'bharatnatyam']
discover : discovering = debug : debugging -> ['debug', 'debugging', 'multithreaded', 'multi-threaded', 'configuring']
discover : discovering = decrease : decreasing -> ['decrease', 'increases', 'decreasing', 'reduction', 'reducing']
discover : discovering = describe : describing -> ['describe', 'describing', 'characterizing', 'defining', 'describes']
enhance : enhancing = fly : flying -> ['fly', 'flies', 'flying', 'taxiing', 'hovering']
enhance : enhancing = generate : generating -> ['generate', 'generates', 'generating', 'generated', 'detecting']
enhance : enhancing = go : going -> ['go', 'goes', 'gone', 'going', 'sneaking']
enhance : enhancing = implement : implementing -> ['implementing', 'implement', 'implementation', 'instituting', 'optimizing']
enhance : enhancing = increase : increasing -> ['increase', 'increasing', 'decreasing', 'reducing', 'enhancing']
enhance : enhancing = invent : inventing -> ['invent', 'inventing', 'devising', 'introducing', 'conceiving']
enhance : enhancing = jump : jumping -> ['jump', 'jumping', 'jumps', 'f46', 'sprinting']
enhance : enhancing = listen : listening -> ['listen', 'listening', 'listens', 'hear', 'attentively']
enhance : enhancing = look : looking -> ['look', 'looked', 'looking', 'staring', 'looks']
enhance : enhancing = move : moving -> ['move', 'moving', 'moves', 'withdrawing', 'disengaging']
enhance : enhancing = play : playing -> ['play', 'playing', 'played', 'plays', 'understudying']
enhance : enhancing = predict : predicting -> ['predict', 'predicting', 'quantifying', 'estimating', 'detecting']
enhance : enhancing = read : reading -> ['read', 'reading', 'quoting', 'interpreting', 'typed']
enhance : enhancing = run : running -> ['run', 'running', 'runs', 'ran', 'driving']
enhance : enhancing = say : saying -> ['say', 'saying', 'think', 'implying', 'suppose']
enhance : enhancing = scream : screaming -> ['scream', 'screaming', 'screams', 'yelling', 'laughing']
enhance : enhancing = see : seeing -> ['see', 'seeing', 'explaining', 'know', 'discussing']
enhance : enhancing = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'charades', 'swinging']
enhance : enhancing = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'sung']
enhance : enhancing = sit : sitting -> ['sit', 'sitting', 'sat', 'idly', 'sits']
enhance : enhancing = slow : slowing -> ['slow', 'slowing', 'fast', 'slowed', 'sluggish']
enhance : enhancing = swim : swimming -> ['swim', 'swims', 'swimming', 'swam', 'paddling']
enhance : enhancing = think : thinking -> ['think', 'suppose', 'beleive', 'guess', 'believe']
enhance : enhancing = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'disappears', 'vanished']
enhance : enhancing = walk : walking -> ['walk', 'walking', 'walked', 'strolls', 'stroll']
enhance : enhancing = write : writing -> ['write', 'writing', 'wrote', 'written', 'composing']
enhance : enhancing = code : coding -> ['code', 'codes', 'tabulation', 'fips', 'self-modifying']
enhance : enhancing = dance : dancing -> ['dance', 'dancing', 'choreographing', 'dances', 'music']
enhance : enhancing = debug : debugging -> ['debug', 'debugging', 'configuring', 'multi-threaded', 'cross-browser']
enhance : enhancing = decrease : decreasing -> ['decrease', 'decreasing', 'reducing', 'increases', 'decreases']
enhance : enhancing = describe : describing -> ['describe', 'describing', 'characterizing', 'defining', 'classifying']
enhance : enhancing = discover : discovering -> ['discover', 'discovering', 'discovers', 'uncovering', 'revealing']
fly : flying = generate : generating -> ['generate', 'generates', 'generating', 'generated', 'creates']
fly : flying = go : going -> ['go', 'flying', 'gone', 'goes', 'going']
fly : flying = implement : implementing -> ['implement', 'implementing', 'implementation', 'implemented', 'best-practice']
fly : flying = increase : increasing -> ['increase', 'increased', 'increasing', 'increases', 'decrease']
fly : flying = invent : inventing -> ['invent', 'inventing', 'invented', 'flying', 'devising']
fly : flying = jump : jumping -> ['jump', 'flying', 'jumping', 'hurdling', 'f46']
fly : flying = listen : listening -> ['listen', 'listened', 'listening', 'listens', 'flying']
fly : flying = look : looking -> ['look', 'looked', 'looking', 'looks', 'flying']
fly : flying = move : moving -> ['move', 'moving', 'flying', 'renaming', 'withdrawing']
fly : flying = play : playing -> ['play', 'playing', 'played', 'plays', 'flying']
fly : flying = predict : predicting -> ['predict', 'predicting', 'prediction', 'predicts', 'predicted']
fly : flying = read : reading -> ['read', 'reading', 're-read', 'reread', 'flying']
fly : flying = run : running -> ['run', 'running', 'flying', 'ran', 'runs']
fly : flying = say : saying -> ['say', 'presume', 'suppose', 'think', 'saying']
fly : flying = scream : screaming -> ['scream', 'screaming', 'screams', 'shriek', 'flying']
fly : flying = see : seeing -> ['see', 'seeing', 'flying', 'wondering', 'outdent']
fly : flying = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'flying', 'fingerpicking']
fly : flying = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'flying']
fly : flying = sit : sitting -> ['sit', 'sitting', 'sat', 'flying', 'cross-legged']
fly : flying = slow : slowing -> ['slow', 'slowing', 'fast', 'slowed', 'plodding']
fly : flying = swim : swimming -> ['swim', 'flying', 'swimming', 'rowing', 'gliding']
fly : flying = think : thinking -> ['think', 'suppose', 'guess', 'believe', 'beleive']
fly : flying = vanish : vanishing -> ['vanish', 'vanishes', 'flying', 'disappear', 'vanished']
fly : flying = walk : walking -> ['walk', 'flying', 'walking', 'galloping', 'strolls']
fly : flying = write : writing -> ['write', 'writing', 'wrote', 'writes', 'flying']
fly : flying = code : coding -> ['code', 'codes', '4-digit', '3-digit', 'fips']
fly : flying = dance : dancing -> ['dance', 'music', 'dancing', 'dances', 'musical']
fly : flying = debug : debugging -> ['debug', 'debugging', 'debugger', 'configuring', 'vba']
fly : flying = decrease : decreasing -> ['decrease', 'reduction', 'increases', 'decreasing', 'decreased']
fly : flying = describe : describing -> ['describe', 'describing', 'refer', 'characterize', 'define']
fly : flying = discover : discovering -> ['discover', 'discovering', 'discovers', 'reveals', 'learns']
fly : flying = enhance : enhancing -> ['enhance', 'enhancing', 'enhances', 'improve', 'enhancement']
generate : generating = go : going -> ['go', 'going', 'goes', 'gone', 'went']
generate : generating = implement : implementing -> ['implement', 'implementing', 'implementation', 'generating', 'implemented']
generate : generating = increase : increasing -> ['increase', 'increasing', 'increased', 'decreasing', 'decrease']
generate : generating = invent : inventing -> ['invent', 'inventing', 'generating', 'devising', 'invented']
generate : generating = jump : jumping -> ['jump', 'jumping', 'jumps', '60m', 'f46']
generate : generating = listen : listening -> ['listen', 'listening', 'listened', 'hear', 'replying']
generate : generating = look : looking -> ['look', 'looked', 'looking', 'looks', 'staring']
generate : generating = move : moving -> ['move', 'moving', 'relocating', 'moves', 'heading']
generate : generating = play : playing -> ['play', 'playing', 'played', 'plays', 'understudying']
generate : generating = predict : predicting -> ['predict', 'predicting', 'prediction', 'generating', 'quantifying']
generate : generating = read : reading -> ['read', 'reading', 're-read', 'quoting', 'reread']
generate : generating = run : running -> ['run', 'running', 'operated', 'operating', 'runs']
generate : generating = say : saying -> ['say', 'saying', 'think', 'suppose', 'believe']
generate : generating = scream : screaming -> ['scream', 'screaming', 'crying', 'screams', 'laughing']
generate : generating = see : seeing -> ['see', 'seeing', 'wondering', 'know', 'explaining']
generate : generating = shuffle : shuffling -> ['shuffle', 'shuffling', 'shuffles', 'craps', 'reshuffled']
generate : generating = sing : singing -> ['sing', 'singing', 'sang', 'sings', 'sung']
generate : generating = sit : sitting -> ['sit', 'sitting', 'sat', 'seated', 'sits']
generate : generating = slow : slowing -> ['slow', 'slowing', 'slowed', 'fast', 'rapid']
generate : generating = swim : swimming -> ['swim', 'paddling', 'swimming', 'swam', 'rowing']
generate : generating = think : thinking -> ['think', 'suppose', 'guess', 'beleive', 'believe']
generate : generating = vanish : vanishing -> ['vanish', 'vanishes', 'disappear', 'vanishing', 'generating']
generate : generating = walk : walking -> ['walk', 'walking', 'walked', 'running', 'hike']
generate : generating = write : writing -> ['write', 'writing', 'wrote', 'written', 'composing']
generate : generating = code : coding -> ['code', 'codes', 'generating', 'fips', 'tabulation']
generate : generating = dance : dancing -> ['dance', 'dancing', 'music', 'choreographing', 'hip-hop']
generate : generating = debug : debugging -> ['debug', 'debugging', 'win32', 'debugger', 'configuring']
generate : generating = decrease : decreasing -> ['decrease', 'decreasing', 'decreased', 'reduction', 'reducing']
generate : generating = describe : describing -> ['describe', 'describing', 'defining', 'characterizing', 'describes']
generate : generating = discover : discovering -> ['discover', 'discovering', 'discovers', 'realizes', 'learns']
generate : generating = enhance : enhancing -> ['enhance', 'enhancing', 'improving', 'boosting', 'improve']
generate : generating = fly : flying -> ['fly', 'flies', 'flying', 'limoniidae', 'flew']
go : going = implement : implementing -> ['implement', 'implementing', 'implemented', 'implementation', 'circumvent']
go : going = increase : increasing -> ['increase', 'increasing', 'increased', 'decreasing', 'decrease']
go : going = invent : inventing -> ['invent', 'trying', 'supposed', 'inventing', 'going']
go : going = jump : jumping -> ['jump', 'jumping', 'going', '60m', 'jumps']
go : going = listen : listening -> ['listen', 'listening', 'going', 'replying', 'trying']
go : going = look : looking -> ['look', 'looking', 'looked', 'looks', 'going']
go : going = move : moving -> ['moving', 'going', 'move', 'relocating', 'coming']
go : going = play : playing -> ['play', 'playing', 'going', 'played', 'semipro']
go : going = predict : predicting -> ['predict', 'predicting', 'predicted', 'quantify', 'prediction']
go : going = read : reading -> ['read', 'going', 'reading', 'supposed', 'replying']
go : going = run : running -> ['run', 'running', 'going', 'runs', 'operating']
go : going = say : saying -> ['say', 'saying', 'supposed', 'implying', 'going']
go : going = scream : screaming -> ['scream', 'shriek', 'crying', 'screaming', 'screams']
go : going = see : seeing -> ['see', 'going', 'happening', 'seeing', 'supposed']
go : going = shuffle : shuffling -> ['shuffle', 'going', 'shuffling', 'shuffles', 'craps']
go : going = sing : singing -> ['sing', 'singing', 'going', 'sung', 'hummed']
go : going = sit : sitting -> ['sit', 'going', 'sitting', 'seated', 'idly']
go : going = slow : slowing -> ['slow', 'slowing', 'fast', 'sluggish', 'slowed']
go : going = swim : swimming -> ['swim', 'going', 'swims', 'swimming', 'swam']
go : going = think : thinking -> ['think', 'suppose', 'beleive', 'guess', 'really']
go : going = vanish : vanishing -> ['vanish', 'going', 'happening', 'forgetting', 'trying']
go : going = walk : walking -> ['walk', 'going', 'walking', 'coming', 'running']
go : going = write : writing -> ['write', 'writing', 'going', 'trying', 'writting']
go : going = code : coding -> ['code', 'codes', 'tabulation', 'five-digit', 'zcta']
go : going = dance : dancing -> ['dance', 'dancing', 'bhangra', 'hip-hop', 'dances']
go : going = debug : debugging -> ['debug', 'debugging', 'defrag', 'multithreaded', 'scriptable']
go : going = decrease : decreasing -> ['decrease', 'decreasing', 'increasing', 'increase', 'decreased']
go : going = describe : describing -> ['describe', 'referring', 'refering', 'alluded', 'supposed']
go : going = discover : discovering -> ['discover', 'supposed', 'discovering', 'revealed', 'trying']
go : going = enhance : enhancing -> ['enhance', 'enhancing', 'improve', 'improving', 'optimize']
go : going = fly : flying -> ['fly', 'going', 'flies', 'swatting', 'flying']
go : going = generate : generating -> ['generate', 'generating', 'generated', 'generates', 'yielding']
implement : implementing = increase : increasing -> ['increase', 'increasing', 'decrease', 'increases', 'decreasing']
implement : implementing = invent : inventing -> ['invent', 'inventing', 'devising', 'creating', 'implementing']
implement : implementing = jump : jumping -> ['jump', 'jumping', 'jumps', 'sprinting', 'leaping']
implement : implementing = listen : listening -> ['listen', 'listening', 'hear', 'replying', 'communicating']
implement : implementing = look : looking -> ['look', 'looking', 'looked', 'staring', 'looks']
implement : implementing = move : moving -> ['move', 'moving', 'moves', 'heading', 'withdrawing']
implement : implementing = play : playing -> ['play', 'playing', 'played', 'plays', 'auditioning']
implement : implementing = predict : predicting -> ['predicting', 'predict', 'assessing', 'quantifying', 'predicts']
implement : implementing = read : reading -> ['read', 'reading', 'quoting', 'interpreting', 'reviewing']
implement : implementing = run : running -> ['run', 'running', 'runs', 'ran', 'hitting']
implement : implementing = say : saying -> ['say', 'saying', 'think', 'implying', 'presume']
implement : implementing = scream : screaming -> ['scream', 'screaming', 'screams', 'crying', 'shriek']
