decrease : decreases = describe : describes -> ['describe', 'describes', 'define', 'characterize', 'describing']
estimate : estimates = say : says -> ['say', 'says', 'saying', 'presume', 'believe']
estimate : estimates = scream : screams -> ['scream', 'screams', 'shouts', 'cries', 'screaming']
estimate : estimates = search : searches -> ['search', 'searches', 'searching', 'google', 'seach']
estimate : estimates = see : sees -> ['see', 'remember', 'tell', 'replies', 'says']
estimate : estimates = shuffle : shuffles -> ['shuffle', 'shuffles', 'combos', 'shuffling', 'beats']
estimate : estimates = sing : sings -> ['sing', 'sang', 'sings', 'singing', 'sung']
estimate : estimates = sit : sits -> ['sit', 'sat', 'sitting', 'stand', 'kneel']
estimate : estimates = slow : slows -> ['slow', 'slowed', 'slowing', 'fast', 'slows']
estimate : estimates = speak : speaks -> ['speak', 'speaks', 'spoke', 'speaking', 'fluently']
estimate : estimates = swim : swims -> ['swim', 'swims', 'swam', 'swimming', 'swimmers']
estimate : estimates = talk : talks -> ['talk', 'start-class', 'no-class', 'low-class', 'mid-class']
estimate : estimates = think : thinks -> ['think', 'suppose', 'believe', 'beleive', 'presume']
estimate : estimates = vanish : vanishes -> ['vanish', 'disappear', 'vanishes', 'vanished', 'disappears']
estimate : estimates = walk : walks -> ['walk', 'walking', 'walked', 'strolls', 'walks']
estimate : estimates = work : works -> ['work', 'works', 'working', 'projects', 'efforts']
estimate : estimates = write : writes -> ['write', 'writing', 'writes', 'wrote', 'publish']
estimate : estimates = decrease : decreases -> ['decrease', 'increases', 'decreasing', 'decreases', 'increase']
estimate : estimates = describe : describes -> ['describe', 'refer', 'characterize', 'relate', 'definitions']
estimate : estimates = eat : eats -> ['eat', 'ate', 'eats', 'consume', 'omnivores']
estimate : estimates = enhance : enhances -> ['enhance', 'enhancing', 'improve', 'enhances', 'enrich']
find : finds = generate : generates -> ['generates', 'generate', 'creates', 'generated', 'produces']
find : finds = go : goes -> ['goes', 'go', 'sneaks', 'drags', 'wanders']
find : finds = implement : implements -> ['implement', 'implements', 'implementing', 'executes', 'implementation']
find : finds = increase : increases -> ['increase', 'increases', 'increasing', 'increased', 'decreases']
find : finds = listen : listens -> ['listens', 'listen', 'refuses', 'loves', 'invites']
find : finds = play : plays -> ['play', 'plays', 'playing', 'played', 'hide-and-seek']
find : finds = predict : predicts -> ['predict', 'predicts', 'predicting', 'prediction', 'predicted']
find : finds = provide : provides -> ['provides', 'provide', 'providing', 'offers', 'furnishes']
find : finds = say : says -> ['says', 'thinks', 'believes', 'say', 'realizes']
find : finds = scream : screams -> ['scream', 'screams', 'shouts', 'kisses', 'cries']
find : finds = search : searches -> ['search', 'searches', 'finds', 'searching', 'locates']
find : finds = see : sees -> ['sees', 'see', 'finds', 'remembers', 'explains']
find : finds = shuffle : shuffles -> ['shuffle', 'shuffles', 'beats', 'shuffling', 'flips']
find : finds = sing : sings -> ['sing', 'sings', 'sang', 'singing', 'shouts']
find : finds = sit : sits -> ['sit', 'sat', 'sits', 'sitting', 'hangs']
find : finds = slow : slows -> ['slow', 'slows', 'slowing', 'slowed', 'fast']
find : finds = speak : speaks -> ['speaks', 'speak', 'spoke', 'speaking', 'mocks']
find : finds = swim : swims -> ['swim', 'swims', 'swam', 'drowns', 'swimming']
find : finds = talk : talks -> ['talk', 'no-class', 'mid-class', 'low-class', 'start-class']
find : finds = think : thinks -> ['thinks', 'think', 'believes', 'realizes', 'says']
find : finds = vanish : vanishes -> ['vanish', 'disappears', 'vanishes', 'recovers', 'awakens']
find : finds = walk : walks -> ['walk', 'walks', 'walking', 'walked', 'strolls']
find : finds = work : works -> ['work', 'works', 'working', 'researches', 'fieldwork']
find : finds = write : writes -> ['writes', 'write', 'wrote', 'writing', 'finds']
find : finds = decrease : decreases -> ['decrease', 'increases', 'decreases', 'decreasing', 'decreased']
find : finds = describe : describes -> ['describe', 'describes', 'considers', 'portrays', 'describing']
find : finds = eat : eats -> ['eats', 'eat', 'ate', 'eating', 'vomits']
find : finds = enhance : enhances -> ['enhance', 'enhances', 'enhancing', 'improves', 'promotes']
find : finds = estimate : estimates -> ['estimate', 'estimates', 'estimating', 'estimation', 'estimations']
generate : generates = go : goes -> ['go', 'goes', 'gone', 'went', 'pushes']
generate : generates = implement : implements -> ['implement', 'implementing', 'implements', 'implementation', 'enforces']
generate : generates = increase : increases -> ['increases', 'increase', 'decreases', 'reduces', 'increased']
generate : generates = listen : listens -> ['listen', 'listens', 'hear', 'lets', 'bothers']
generate : generates = play : plays -> ['play', 'plays', 'playing', 'played', 'two-act']
generate : generates = predict : predicts -> ['predict', 'predicts', 'predicting', 'determines', 'calculates']
generate : generates = provide : provides -> ['provides', 'provide', 'providing', 'provided', 'affords']
generate : generates = say : says -> ['say', 'says', 'think', 'presume', 'implies']
generate : generates = scream : screams -> ['scream', 'screams', 'shriek', 'shouts', 'screaming']
generate : generates = search : searches -> ['search', 'searches', 'google', 'searching', 'seach']
generate : generates = see : sees -> ['see', 'illustrates', 'sees', 'explains', 'discusses']
generate : generates = shuffle : shuffles -> ['shuffle', 'shuffles', 'shuffling', 'craps', 'toggles']
generate : generates = sing : sings -> ['sing', 'sings', 'sang', 'singing', 'sung']
generate : generates = sit : sits -> ['sit', 'sits', 'sat', 'sitting', 'hangs']
generate : generates = slow : slows -> ['slow', 'slows', 'slowing', 'slowed', 'fast']
generate : generates = speak : speaks -> ['speak', 'speaks', 'spoke', 'speaking', 'spoken']
generate : generates = swim : swims -> ['swim', 'swims', 'swam', 'paddling', 'swimming']
generate : generates = talk : talks -> ['talk', 'no-class', 'mid-class', 'contribs', 'stub-class']
generate : generates = think : thinks -> ['think', 'suppose', 'guess', 'believe', 'beleive']
generate : generates = vanish : vanishes -> ['vanish', 'vanishes', 'disappears', 'disappear', 'r-modules']
generate : generates = walk : walks -> ['walk', 'walked', 'walking', 'walks', 'runs']
generate : generates = work : works -> ['work', 'works', 'working', 'labors', 'fieldwork']
generate : generates = write : writes -> ['write', 'writes', 'wrote', 'writing', 'read']
generate : generates = decrease : decreases -> ['decrease', 'increases', 'decreases', 'reduces', 'decreasing']
generate : generates = describe : describes -> ['describe', 'describes', 'describing', 'characterizes', 'defines']
generate : generates = eat : eats -> ['eats', 'eat', 'ate', 'consumes', 'eating']
generate : generates = enhance : enhances -> ['enhances', 'enhance', 'improves', 'enhancing', 'reduces']
generate : generates = estimate : estimates -> ['estimate', 'estimates', 'estimating', 'calculates', 'estimation']
generate : generates = find : finds -> ['find', 'finds', 'finding', 'gives', 'locates']
go : goes = implement : implements -> ['implement', 'implementing', 'implements', 'uses', 'implementation']
go : goes = increase : increases -> ['increase', 'increases', 'increasing', 'decreases', 'reduces']
go : goes = listen : listens -> ['listens', 'listen', 'wants', 'goes', 'refuses']
go : goes = play : plays -> ['play', 'plays', 'playing', 'played', 'hide-and-seek']
go : goes = predict : predicts -> ['predict', 'predicts', 'predicting', 'prediction', 'quantify']
go : goes = provide : provides -> ['provides', 'provide', 'providing', 'gives', 'furnishes']
go : goes = say : says -> ['say', 'says', 'thinks', 'asserts', 'saying']
go : goes = scream : screams -> ['scream', 'screams', 'shriek', 'cries', 'moans']
go : goes = search : searches -> ['search', 'searches', 'searching', 'google', 'seach']
go : goes = see : sees -> ['see', 'sees', 'explains', 'relates', 'demonstrates']
go : goes = shuffle : shuffles -> ['shuffle', 'shuffles', 'kickflip', 'flips', 'bounces']
go : goes = sing : sings -> ['sing', 'sings', 'sang', 'singing', 'seductively']
go : goes = sit : sits -> ['sit', 'sits', 'goes', 'sitting', 'sat']
go : goes = slow : slows -> ['slow', 'slows', 'slowing', 'fast', 'slowed']
go : goes = speak : speaks -> ['speaks', 'speak', 'spoke', 'speaking', 'fluently']
go : goes = swim : swims -> ['swim', 'swims', 'swam', 'drowns', 'sharptooth']
go : goes = talk : talks -> ['talk', 'mid-class', 'start-class', 'no-class', 'stub-class']
go : goes = think : thinks -> ['think', 'thinks', 'suppose', 'says', 'misunderstands']
go : goes = vanish : vanishes -> ['vanish', 'vanishes', 'disappears', 'shrinks', 'collapses']
go : goes = walk : walks -> ['walk', 'goes', 'walks', 'strolls', 'walking']
go : goes = work : works -> ['work', 'works', 'working', 'labors', 'researches']
go : goes = write : writes -> ['write', 'writes', 'wrote', 'writing', 'reads']
go : goes = decrease : decreases -> ['decrease', 'increases', 'decreases', 'reduces', 'decreasing']
go : goes = describe : describes -> ['describe', 'refers', 'describes', 'relates', 'describing']
go : goes = eat : eats -> ['eats', 'eat', 'ate', 'greedily', 'eating']
go : goes = enhance : enhances -> ['enhance', 'enhances', 'enhancing', 'improves', 'contributes']
go : goes = estimate : estimates -> ['estimate', 'estimates', 'estimating', 'estimation', 'estimations']
go : goes = find : finds -> ['find', 'finds', 'reveals', 'proves', 'finding']
go : goes = generate : generates -> ['generate', 'generates', 'creates', 'generating', 'generated']
implement : implements = increase : increases -> ['increases', 'increase', 'decrease', 'increased', 'decreases']
implement : implements = listen : listens -> ['listen', 'listens', 'hear', 'shout', 'shouts']
implement : implements = play : plays -> ['play', 'plays', 'playing', 'played', 'wiffle']
implement : implements = predict : predicts -> ['predict', 'predicts', 'predicting', 'implements', 'prediction']
implement : implements = provide : provides -> ['provides', 'provide', 'providing', 'implements', 'provided']
implement : implements = say : says -> ['say', 'says', 'presume', 'implying', 'suppose']
implement : implements = scream : screams -> ['scream', 'screams', 'screaming', 'shriek', 'cries']
implement : implements = search : searches -> ['search', 'searches', 'searching', 'metasearch', 'google']
implement : implements = see : sees -> ['see', 'indicates', 'implements', 'sees', 'explains']
implement : implements = shuffle : shuffles -> ['shuffle', 'shuffles', 'implements', 'hooks', 'twister']
implement : implements = sing : sings -> ['sing', 'sings', 'sang', 'singing', 'sung']
implement : implements = sit : sits -> ['sit', 'sat', 'sitting', 'sits', 'benches']
implement : implements = slow : slows -> ['slow', 'fast', 'slows', 'slowing', 'slowed']
implement : implements = speak : speaks -> ['speak', 'speaks', 'spoke', 'fluently', 'speaking']
implement : implements = swim : swims -> ['swim', 'swims', 'swam', 'crabbing', 'water-skiing']
implement : implements = talk : talks -> ['talk', 'no-class', 'stub-class', 'unassessed-class', 'start-class']
implement : implements = think : thinks -> ['think', 'suppose', 'presume', 'guess', 'thinks']
implement : implements = vanish : vanishes -> ['vanish', 'vanishes', 'disappear', 'shards', 'disappears']
implement : implements = walk : walks -> ['walk', 'walking', 'walks', 'walked', 'rides']
implement : implements = work : works -> ['work', 'works', 'blacksmithing', 'craftwork', 'labors']
implement : implements = write : writes -> ['write', 'writes', 'wrote', 'writing', 'written']
implement : implements = decrease : decreases -> ['decrease', 'decreases', 'increases', 'decreasing', 'decreased']
implement : implements = describe : describes -> ['describe', 'describes', 'describing', 'implements', 'characterizes']
implement : implements = eat : eats -> ['eat', 'eats', 'ate', 'eating', 'offal']
implement : implements = enhance : enhances -> ['enhance', 'enhances', 'implements', 'improves', 'enhancing']
implement : implements = estimate : estimates -> ['estimate', 'estimates', 'estimating', 'estimations', 'estimation']
implement : implements = find : finds -> ['find', 'finds', 'finding', 'hides', 'unearths']
implement : implements = generate : generates -> ['generates', 'generate', 'implements', 'produces', 'generated']
implement : implements = go : goes -> ['go', 'goes', 'gone', 'drags', 'wanders']
increase : increases = listen : listens -> ['listen', 'listens', 'hear', 'tell', 'listened']
increase : increases = play : plays -> ['play', 'playing', 'plays', 'played', 'charades']
increase : increases = predict : predicts -> ['predict', 'predicts', 'predicting', 'predicted', 'determines']
increase : increases = provide : provides -> ['provide', 'provides', 'providing', 'provided', 'requires']
increase : increases = say : says -> ['say', 'says', 'presume', 'saying', 'think']
increase : increases = scream : screams -> ['scream', 'screams', 'shouts', 'moans', 'shriek']
increase : increases = search : searches -> ['search', 'searches', 'searching', 'breadth-first', 'google']
increase : increases = see : sees -> ['see', 'sees', 'tell', 'know', 'remember']
increase : increases = shuffle : shuffles -> ['shuffle', 'shuffles', 'shuffling', 'spacebar', 'toggles']
increase : increases = sing : sings -> ['sing', 'sings', 'sang', 'singing', 'sung']
increase : increases = sit : sits -> ['sit', 'sat', 'sitting', 'sits', 'kneel']
increase : increases = slow : slows -> ['slow', 'slows', 'slowing', 'fast', 'slowed']
increase : increases = speak : speaks -> ['speak', 'speaks', 'spoke', 'speaking', 'fluently']
increase : increases = swim : swims -> ['swim', 'swims', 'swam', 'paddling', 'swimming']
increase : increases = talk : talks -> ['talk', 'no-class', 'mid-class', 'start-class', 'stub-class']
increase : increases = think : thinks -> ['think', 'suppose', 'guess', 'believe', 'presume']
increase : increases = vanish : vanishes -> ['vanish', 'vanishes', 'disappear', 'disappears', 'shrinks']
increase : increases = walk : walks -> ['walk', 'walking', 'strolls', 'walked', 'walks']
increase : increases = work : works -> ['work', 'works', 'working', 'labors', 'worked']
increase : increases = write : writes -> ['write', 'writes', 'wrote', 'read', 'writing']
increase : increases = decrease : decreases -> ['increases', 'decreases', 'decrease', 'decreasing', 'reduces']
increase : increases = describe : describes -> ['describe', 'describes', 'describing', 'characterize', 'relates']
increase : increases = eat : eats -> ['eat', 'eats', 'ate', 'consume', 'eating']
increase : increases = enhance : enhances -> ['enhances', 'enhance', 'improves', 'reduces', 'increases']
increase : increases = estimate : estimates -> ['estimate', 'estimates', 'estimating', 'estimations', 'calculates']
increase : increases = find : finds -> ['find', 'finds', 'finding', 'locate', 'proves']
increase : increases = generate : generates -> ['generates', 'generate', 'generated', 'creates', 'time-varying']
increase : increases = go : goes -> ['go', 'goes', 'gone', 'pushes', 'moves']
increase : increases = implement : implements -> ['implement', 'implementing', 'implements', 'executes', 'implementation']
listen : listens = play : plays -> ['play', 'plays', 'played', 'playing', 'listens']
listen : listens = predict : predicts -> ['predict', 'predicts', 'predicting', 'prediction', 'predicted']
listen : listens = provide : provides -> ['provides', 'provide', 'providing', 'furnishes', 'delivers']
listen : listens = say : says -> ['say', 'says', 'thinks', 'listens', 'believes']
listen : listens = scream : screams -> ['scream', 'screams', 'listens', 'shrieks', 'shouts']
listen : listens = search : searches -> ['search', 'searches', 'searching', 'breadth-first', 'depth-first']
listen : listens = see : sees -> ['see', 'sees', 'explains', 'listens', 'remembers']
listen : listens = shuffle : shuffles -> ['shuffle', 'shuffles', 'shuffling', 'listens', 'moves']
listen : listens = sing : sings -> ['sing', 'sings', 'listens', 'sang', 'seductively']
listen : listens = sit : sits -> ['sit', 'sat', 'sits', 'sitting', 'listens']
listen : listens = slow : slows -> ['slow', 'slows', 'slowing', 'fast', 'slowed']
listen : listens = speak : speaks -> ['speaks', 'speak', 'spoke', 'listens', 'fluently']
listen : listens = swim : swims -> ['swim', 'swims', 'swam', 'drowns', 'swimming']
listen : listens = talk : talks -> ['talk', 'mid-class', 'start-class', 'low-class', 'no-class']
listen : listens = think : thinks -> ['think', 'thinks', 'suppose', 'believes', 'says']
listen : listens = vanish : vanishes -> ['vanish', 'vanishes', 'disappears', 'collapses', 'recovers']
listen : listens = walk : walks -> ['walk', 'walks', 'walked', 'strolls', 'walking']
listen : listens = work : works -> ['work', 'works', 'working', 'researches', 'fieldwork']
listen : listens = write : writes -> ['write', 'listens', 'writes', 'wrote', 'writing']
listen : listens = decrease : decreases -> ['decrease', 'increases', 'decreases', 'decreasing', 'increase']
listen : listens = describe : describes -> ['describe', 'describes', 'relates', 'describing', 'characterize']
listen : listens = eat : eats -> ['eats', 'eat', 'ate', 'listens', 'greedily']
listen : listens = enhance : enhances -> ['enhance', 'enhances', 'enhancing', 'improves', 'improve']
listen : listens = estimate : estimates -> ['estimate', 'estimates', 'estimating', 'estimation', 'calculates']
listen : listens = find : finds -> ['finds', 'find', 'reveals', 'discovers', 'uncovers']
listen : listens = generate : generates -> ['generate', 'generates', 'generating', 'creates', 'generated']
listen : listens = go : goes -> ['goes', 'go', 'listens', 'sneaks', 'wanders']
listen : listens = implement : implements -> ['implement', 'implementing', 'implements', 'implementation', 'executes']
listen : listens = increase : increases -> ['increase', 'increases', 'decrease', 'decreases', 'increasing']
play : plays = predict : predicts -> ['predict', 'predicts', 'predicting', 'prediction', 'predicted']
play : plays = provide : provides -> ['provides', 'provide', 'providing', 'provided', 'furnishes']
play : plays = say : says -> ['say', 'says', 'think', 'presume', 'believe']
play : plays = scream : screams -> ['scream', 'screams', 'shriek', 'cries', 'mogwai']
play : plays = search : searches -> ['search', 'searches', 'searching', 'searched', 'google']
play : plays = see : sees -> ['see', 'sees', 'illustrates', 'explains', 'plays']
play : plays = shuffle : shuffles -> ['shuffle', 'plays', 'shuffles', 'midfielder', 'midtempo']
play : plays = sing : sings -> ['sings', 'sing', 'sang', 'plays', 'sung']
play : plays = sit : sits -> ['sit', 'sat', 'sits', 'sitting', 'plays']
play : plays = slow : slows -> ['slow', 'fast', 'slows', 'slowing', 'slowed']
play : plays = speak : speaks -> ['speaks', 'speak', 'spoke', 'fluently', 'plays']
play : plays = swim : swims -> ['swim', 'swims', 'swam', 'plays', 'swimming']
play : plays = talk : talks -> ['talk', 'start-class', 'no-class', 'mid-class', 'stub-class']
play : plays = think : thinks -> ['think', 'suppose', 'believe', 'beleive', 'thinks']
play : plays = vanish : vanishes -> ['vanish', 'vanishes', 'disappears', 'vanished', 'positive-definite']
play : plays = walk : walks -> ['walk', 'walks', 'walking', 'walked', 'strolls']
play : plays = work : works -> ['work', 'works', 'working', 'plays', 'worked']
play : plays = write : writes -> ['write', 'writes', 'wrote', 'plays', 'speaks']
