code : coding = dance : dancing -> ['breakdancing', 'beatboxing', 'clowning', 'dancing', 'fingerpicking']
debug : debugging = run : running -> ['running', 'runs', 'retooling', 'flopping', 'overhauling']
debug : debugging = say : saying -> ['hypothesizing', 'quipping', 'intimating', 'someting', 'musing']
debug : debugging = scream : screaming -> ['screams', 'howls', 'moans', 'moaning', 'cries']
debug : debugging = see : seeing -> ['seeing', 'presuming', 'hypothesizing', 'cherrypicking', 'postulating']
debug : debugging = shuffle : shuffling -> ['shuffling', 'recoding', 'flopping', 'mashing', 'reshuffling']
debug : debugging = sing : singing -> ['singing', 'rapping', 'miming', 'duetting', 'reciting']
debug : debugging = sit : sitting -> ['sitting', 'sits', 'lounging', 'sat', 'defecating']
debug : debugging = slow : slowing -> ['slowing', 'decelerating', 'idling', 'slows', 'calming']
debug : debugging = swim : swimming -> ['swimming', 'paddling', 'sunbathing', 'swims', 'kayaking']
debug : debugging = think : thinking -> ['thinks', 'hypothesizing', 'griping', 'someting', 'somthing']
debug : debugging = vanish : vanishing -> ['disappear', 'vanishes', 'disappearing', 'lapsing', 'flopping']
debug : debugging = walk : walking -> ['walks', 'strolls', 'stroll', 'walking', 'jogging']
debug : debugging = write : writing -> ['writing', 'transcribing', 'writting', 'ghostwriting', 'scribbling']
debug : debugging = code : coding -> ['codes', 'coding', 'identifier', 'macros', 'parsing']
debug : debugging = dance : dancing -> ['dances', 'dancing', 'breakdancing', 'clowning', 'beatboxing']
decrease : decreasing = describe : describing -> ['describing', 'characterizing', 'characterising', 'characterize', 'characterise']
decrease : decreasing = discover : discovering -> ['discovering', 'deducing', 'postulating', 'uncover', 'divulging']
decrease : decreasing = enhance : enhancing -> ['enhancing', 'maximising', 'engendering', 'maximizing', 'enriching']
decrease : decreasing = fly : flying -> ['flying', 'flew', 'darting', 'flies', 'hurtling']
decrease : decreasing = generate : generating -> ['generating', 'generated', 'outputting', 'maximising', 'localizing']
decrease : decreasing = go : going -> ['going', 'goes', 'went', 'gone', 'eloping']
decrease : decreasing = implement : implementing -> ['implementing', 'harmonising', 'instituting', 'formalizing', 'automating']
decrease : decreasing = increase : increasing -> ['increasing', 'diminishing', 'maximizing', 'boosting', 'skyrocketing']
decrease : decreasing = invent : inventing -> ['inventing', "'working", 'concocting', 'reinterpreting', 'notating']
decrease : decreasing = jump : jumping -> ['jumping', 'jumped', 'leaping', 'hurdling', 'sprinting']
decrease : decreasing = listen : listening -> ['listened', 'listening', 'listens', 'reffering', 'chatting']
decrease : decreasing = look : looking -> ['looking', 'looked', 'glancing', 'looks', 'staring']
decrease : decreasing = move : moving -> ['moving', 'relocating', 'moved', 'gravitating', 'relocate']
decrease : decreasing = play : playing -> ['playing', 'understudying', 'played', 'essaying', 'plays']
decrease : decreasing = predict : predicting -> ['predicting', 'calculate', 'estimating', 'quantifying', 'approximating']
decrease : decreasing = read : reading -> ['memorized', 'perusing', 'rereading', 'perused', 'reread']
decrease : decreasing = run : running -> ['running', 'snaking', 'shying', 'striding', 'transacting']
decrease : decreasing = say : saying -> ['quipping', 'hypothesizing', 'intimating', 'someting', 'insinuating']
decrease : decreasing = scream : screaming -> ['shrieking', 'howling', 'moaning', 'winking', 'giggling']
decrease : decreasing = see : seeing -> ['seeing', 'obfuscating', 'prefacing', 'postulating', 'presuming']
decrease : decreasing = shuffle : shuffling -> ['crunching', 'creaking', 'riddling', 'squaring', 'grooving']
decrease : decreasing = sing : singing -> ['singing', 'reciting', 'miming', 'duetting', 'freestyling']
decrease : decreasing = sit : sitting -> ['sat', 'sitting', 'lounging', 'rooming', 'striding']
decrease : decreasing = slow : slowing -> ['sluggish', 'dizzying', 'accelerating', 'unsteady', 'feverish']
decrease : decreasing = swim : swimming -> ['paddling', 'swimming', 'wading', 'skydiving', 'kitesurfing']
decrease : decreasing = think : thinking -> ['reckon', 'hypothesizing', "''think''", 'someting', 'intimating']
decrease : decreasing = vanish : vanishing -> ['disappearing', 'disappear', 'vanished', 'degenerating', 'gravitating']
decrease : decreasing = walk : walking -> ['walked', 'striding', 'walks', 'walking', 'crawl']
decrease : decreasing = write : writing -> ['transcribing', "'working", 'notating', 'co-editing', 'collating']
decrease : decreasing = code : coding -> ['codes', 'identifier', 'bytecode', 'coding', 'diagramming']
decrease : decreasing = dance : dancing -> ['breakdancing', 'dancing', 'improvising', 'beatboxing', 'yodeling']
decrease : decreasing = debug : debugging -> ['windowing', 'diagramming', 'graphing', 'encrypting', 'debugging']
describe : describing = discover : discovering -> ['discovering', 'realising', 'discovers', 'confiding', 'lamenting']
describe : describing = enhance : enhancing -> ['enhancing', 'boosting', 'emphasizing', 'augmenting', 'impairing']
describe : describing = fly : flying -> ['flying', 'flies', 'flew', 'flown', 'scurrying']
describe : describing = generate : generating -> ['generating', 'outputting', 'emitting', 'eliciting', 'creating']
describe : describing = go : going -> ['going', 'goes', 'rummaging', 'scurrying', 'journeying']
describe : describing = implement : implementing -> ['implementing', 'instituting', 'formalizing', 'outlining', 'promulgating']
describe : describing = increase : increasing -> ['decrease', 'tripling', 'lessening', 'boosting', 'quadrupling']
describe : describing = invent : inventing -> ['inventing', 'concocting', 'devising', 'deconstructing', 're-examining']
describe : describing = jump : jumping -> ['jumping', 'jumps', 'leaping', 'jumped', 'lunging']
describe : describing = listen : listening -> ['listening', 'listened', 'listens', 'replying', 'apologizing']
describe : describing = look : looking -> ['looking', 'looked', 'hinting', 'glancing', 'looks']
describe : describing = move : moving -> ['moving', 'relocating', 'retitling', 'moves', 'journeying']
describe : describing = play : playing -> ['playing', 'plays', 'deputising', 'understudying', 'guesting']
describe : describing = predict : predicting -> ['predicting', 'estimating', 'analysing', 'quantifying', 'deducing']
describe : describing = read : reading -> ['reading', 'rereading', 're-reading', 'perusing', 'quoting']
describe : describing = run : running -> ['running', 'runs', 'centring', 'relaunching', 'homerun']
describe : describing = say : saying -> ['saying', 'stating', 'quipping', 'exclaiming', 'intimating']
describe : describing = scream : screaming -> ['crowing', 'yelling', 'moaning', 'sobbing', 'bellowing']
describe : describing = see : seeing -> ['seeing', 'citing', 'noting', 'presuming', 'intimating']
describe : describing = shuffle : shuffling -> ['shuffling', 'honking', 'shredding', 'recoding', 'grooving']
describe : describing = sing : singing -> ['singing', 'miming', 'reciting', 'rapping', 'duetting']
describe : describing = sit : sitting -> ['sitting', 'sat', 'meditating', 'defecating', 'lounging']
describe : describing = slow : slowing -> ['slowing', 'sluggish', 'plodding', 'feverish', 'accelerating']
describe : describing = swim : swimming -> ['swimming', 'paddling', 'rowing', 'angling', 'sunbathing']
describe : describing = think : thinking -> ['hypothesizing', 'intimating', 'opining', 'thinks', 'insinuating']
describe : describing = vanish : vanishing -> ['disappear', 'disappearing', 'vanishes', 'pouncing', 'refraining']
describe : describing = walk : walking -> ['walks', 'walking', 'stroll', 'journeying', 'strolls']
describe : describing = write : writing -> ['writing', 'penning', 'transcribing', 'scribbling', 'ghostwriting']
describe : describing = code : coding -> ['codes', 'identifier', 'coding', 'codeword', 'opcode']
describe : describing = dance : dancing -> ['dancing', 'dances', 'breakdancing', 'busking', 'miming']
describe : describing = debug : debugging -> ['debugging', 'windowing', 'graphing', 'transcoding', 'decoding']
describe : describing = decrease : decreasing -> ['increase', 'lessening', 'tripling', 'lowering', 'decreasing']
discover : discovering = enhance : enhancing -> ['enhancing', 'impairing', 'augmenting', 'maximising', 'engendering']
discover : discovering = fly : flying -> ['flying', 'circling', 'fluttering', 'unfurling', 'lunging']
discover : discovering = generate : generating -> ['generating', 'maximising', 'localizing', 'eliciting', 'amplifying']
discover : discovering = go : going -> ['going', 'eloping', 'lapsing', 'rummaging', 'hurrying']
discover : discovering = implement : implementing -> ['implementing', 'formalizing', 'instituting', 'formalising', 'standardizing']
discover : discovering = increase : increasing -> ['decrease', 'lessening', 'tripling', 'lowering', 'quadrupling']
discover : discovering = invent : inventing -> ['inventing', 'coining', 'eschewing', 'deconstructing', 'reinterpreting']
discover : discovering = jump : jumping -> ['jumping', 'leaping', 'sprinting', 'hurdling', 'lunging']
discover : discovering = listen : listening -> ['listening', 'pandering', 'miming', 'listened', 'mumbling']
discover : discovering = look : looking -> ['looking', 'glancing', 'looked', 'peeking', 'rereading']
discover : discovering = move : moving -> ['moving', 'relocating', 'retitling', 'downgrading', 'refocusing']
discover : discovering = play : playing -> ['playing', 'understudying', 'plays', 'deputising', 'strumming']
discover : discovering = predict : predicting -> ['predicting', 'quantifying', 'estimating', 'visualizing', 'foreseeing']
discover : discovering = read : reading -> ['rereading', 'reading', 're-reading', 'perusing', 'glossing']
discover : discovering = run : running -> ['running', 'relaunching', 'recoding', 'centring', 'helming']
discover : discovering = say : saying -> ['quipping', 'hypothesizing', 'intimating', 'opining', 'postulating']
discover : discovering = scream : screaming -> ['bellowing', 'murmuring', 'moaning', 'shrieking', 'crowing']
discover : discovering = see : seeing -> ['seeing', 'terming', 'characterising', 'prefacing', 'picturing']
discover : discovering = shuffle : shuffling -> ['shuffling', 'recoding', 'crunching', 'honking', 'mashing']
discover : discovering = sing : singing -> ['singing', 'miming', 'duetting', 'vocalizing', 'crooning']
discover : discovering = sit : sitting -> ['sitting', 'cavorting', 'defecating', 'peeking', 'lounging']
discover : discovering = slow : slowing -> ['slowing', 'plodding', 'sluggish', 'retarding', 'calming']
discover : discovering = swim : swimming -> ['paddling', 'swimming', 'sprinting', 'angling', 'rowing']
discover : discovering = think : thinking -> ['hypothesizing', 'postulating', 'intimating', 'opining', 'quipping']
discover : discovering = vanish : vanishing -> ['vanishing', 'disappearing', 'backfiring', 'sinning', 'coalescing']
discover : discovering = walk : walking -> ['walking', 'parading', 'striding', 'walks', 'retracing']
discover : discovering = write : writing -> ['transcribing', 'memorizing', 'scribbling', 'co-authoring', 'penning']
discover : discovering = code : coding -> ['codes', 'coding', 'formating', 'identifier', 'metamodel']
discover : discovering = dance : dancing -> ['breakdancing', 'dancing', 'beatboxing', 'improvising', 'yodeling']
discover : discovering = debug : debugging -> ['diagramming', 'versioning', 'debugging', 'graphing', 'journaling']
discover : discovering = decrease : decreasing -> ['lessening', 'increase', 'lowering', 'decreasing', 'halving']
discover : discovering = describe : describing -> ['describing', 'characterizing', 'characterising', 'classifying', 'lauding']
enhance : enhancing = fly : flying -> ['flying', 'flies', 'gliding', 'flew', 'darting']
enhance : enhancing = generate : generating -> ['generating', 'maximizing', 'maximising', 'localizing', 'optimizing']
enhance : enhancing = go : going -> ['eloping', 'hurrying', 'barging', 'going', 'stooping']
enhance : enhancing = implement : implementing -> ['implementing', 'instituting', 'automating', 'standardizing', 'formalizing']
enhance : enhancing = increase : increasing -> ['tripling', 'lessening', 'decrease', 'boosting', 'lowering']
enhance : enhancing = invent : inventing -> ['inventing', 'coining', 'eschewing', 're-introducing', 'customizing']
enhance : enhancing = jump : jumping -> ['jumping', 'leaping', 'jumps', 'sprinting', 'hurdling']
enhance : enhancing = listen : listening -> ['listening', 'listened', 'pandering', 'chatting', 'miming']
enhance : enhancing = look : looking -> ['looking', 'glancing', 'looked', 'looks', 'poking']
enhance : enhancing = move : moving -> ['moving', 'moves', 'relocating', 'retitling', 'downgrading']
enhance : enhancing = play : playing -> ['playing', 'plays', 'understudying', 'played', 'deputising']
enhance : enhancing = predict : predicting -> ['predicting', 'quantifying', 'estimating', 'minimising', 'inferring']
enhance : enhancing = read : reading -> ['rereading', 'perusing', 'glossing', 'reading', 're-reading']
enhance : enhancing = run : running -> ['running', 'stumping', 'transacting', 'undocking', 'runs']
enhance : enhancing = say : saying -> ['quipping', 'hypothesizing', 'intimating', 'muttering', 'insinuating']
enhance : enhancing = scream : screaming -> ['shrieking', 'moaning', 'bellowing', 'murmuring', 'giggling']
enhance : enhancing = see : seeing -> ['seeing', 'terming', 'picturing', 'postulating', 'presuming']
enhance : enhancing = shuffle : shuffling -> ['shuffling', 'mashing', 'muting', 'honking', 'flipping']
enhance : enhancing = sing : singing -> ['singing', 'miming', 'crooning', 'duetting', 'vocalizing']
enhance : enhancing = sit : sitting -> ['sitting', 'sat', 'defecating', 'cavorting', 'lounging']
enhance : enhancing = slow : slowing -> ['slowing', 'sluggish', 'feverish', 'paralyzing', 'up-and-down']
enhance : enhancing = swim : swimming -> ['paddling', 'swimming', 'sprinting', 'snorkeling', 'kitesurfing']
enhance : enhancing = think : thinking -> ['hypothesizing', 'postulating', 'intimating', 'insinuating', 'inferring']
enhance : enhancing = vanish : vanishing -> ['refraining', 'disappearing', 'wallowing', 'disappear', 'deviating']
enhance : enhancing = walk : walking -> ['walking', 'walks', 'paddling', 'trekking', 'jogging']
enhance : enhancing = write : writing -> ['transcribing', 'ghostwriting', 'writing', 'memorizing', 'scribbling']
enhance : enhancing = code : coding -> ['codes', 'coding', 'identifier', 'color-coding', 'opcode']
enhance : enhancing = dance : dancing -> ['dancing', 'breakdancing', 'beatboxing', 'yodeling', 'dances']
enhance : enhancing = debug : debugging -> ['debugging', 'windowing', 'graphing', 'versioning', 'diagramming']
enhance : enhancing = decrease : decreasing -> ['lessening', 'decreasing', 'lowering', 'halving', 'tripling']
enhance : enhancing = describe : describing -> ['characterizing', 'describing', 'characterising', 'classifying', 'visualizing']
enhance : enhancing = discover : discovering -> ['discovering', 'uncovering', 'deducing', 'confiding', 'discovers']
fly : flying = generate : generating -> ['generating', 'outputting', 'maximising', 'exuding', 'attenuating']
fly : flying = go : going -> ['going', 'venturing', 'poring', 'rummaging', 'went']
fly : flying = implement : implementing -> ['implementing', 'promulgating', 'instituting', 'codifying', 'liberalizing']
fly : flying = increase : increasing -> ['decrease', 'increasing', 'boosting', 'tripling', 'lessening']
fly : flying = invent : inventing -> ['inventing', 'deconstructing', 'mass-producing', 'co-authoring', 'concocting']
fly : flying = jump : jumping -> ['jumping', 'leaping', 'sprinting', 'hurdling', 'parachuting']
fly : flying = listen : listening -> ['listening', 'listened', 'replying', 'chatting', 'responding']
fly : flying = look : looking -> ['looking', 'looked', 'looks', 'glancing', 'staring']
fly : flying = move : moving -> ['moving', 'relocating', 're-organizing', 'redeploying', 'moved']
fly : flying = play : playing -> ['playing', 'umpiring', 'understudying', 'refereeing', 'played']
fly : flying = predict : predicting -> ['predicting', 'estimating', 'quantifying', 'inferring', 'foreseeing']
fly : flying = read : reading -> ['reading', 'rereading', 'perusing', 'memorized', 'perused']
fly : flying = run : running -> ['running', 'trialling', 'rebroadcasting', 'co-presenting', 'ghostwriting']
fly : flying = say : saying -> ['hypothesizing', 'quipping', 'intimating', 'insinuating', 'says']
fly : flying = scream : screaming -> ['howling', 'laughing', 'giggling', 'shrieking', 'wailing']
fly : flying = see : seeing -> ['seeing', 'excepting', 'presuming', 'picturing', 'perusing']
fly : flying = shuffle : shuffling -> ['shuffling', 'recoding', 'crunching', 'tumbling', 'shredding']
fly : flying = sing : singing -> ['singing', 'reciting', 'miming', 'rapping', 'mumbling']
fly : flying = sit : sitting -> ['sitting', 'lounging', 'sat', 'poring', 'meditating']
fly : flying = slow : slowing -> ['slowing', 'up-and-down', 'sluggish', 'inexorable', 'unsteady']
fly : flying = swim : swimming -> ['paddling', 'rowing', 'swimming', 'skydiving', 'diving']
fly : flying = think : thinking -> ['hypothesizing', "''think''", 'insinuating', 'belive', 'intimating']
fly : flying = vanish : vanishing -> ['disappearing', 'vanishing', 'vanished', 'disappear', 'disappeared']
fly : flying = walk : walking -> ['walking', 'hitchhiking', 'jogging', 'parading', 'galloping']
fly : flying = write : writing -> ['ghostwriting', 'writing', 'co-authoring', 'transcribing', 'wrote']
fly : flying = code : coding -> ['codes', 'coding', 'floating-point', 'identifier', 'alpha-2']
fly : flying = dance : dancing -> ['dancing', 'breakdancing', 'yodeling', 'jousting', 'improvising']
fly : flying = debug : debugging -> ['debugging', 'graphing', 'troubleshooting', 'paging', 'calendaring']
fly : flying = decrease : decreasing -> ['increase', 'decreasing', 'lessening', 'increasing', 'skyrocketing']
fly : flying = describe : describing -> ['characterizing', 'describing', 'characterising', 'exemplifying', 'characterize']
fly : flying = discover : discovering -> ['discovering', 'uncover', 'uncovering', 'unearths', 'inspecting']
fly : flying = enhance : enhancing -> ['enhancing', 'heighten', 'augmenting', 'impairing', 'maximising']
generate : generating = go : going -> ['going', 'goes', 'gone', 'eloping', 'hurrying']
generate : generating = implement : implementing -> ['implementing', 'elearning', 'standardizing', 'formalising', 'timesharing']
generate : generating = increase : increasing -> ['decrease', 'tripling', 'lessening', 'lowering', 'halving']
generate : generating = invent : inventing -> ['inventing', 're-introducing', 'fabricating', 'innovating', 'mass-producing']
generate : generating = jump : jumping -> ['jumping', 'jumps', 'leaping', 'hurdling', 'jumped']
generate : generating = listen : listening -> ['listening', 'listened', 'listens', 'pandering', 'chatting']
generate : generating = look : looking -> ['looking', 'looked', 'looks', 'glancing', 'staring']
generate : generating = move : moving -> ['moving', 'relocating', 'moves', 'retitling', 'transwikiing']
generate : generating = play : playing -> ['playing', 'plays', 'understudying', 'refereeing', 'djing']
generate : generating = predict : predicting -> ['predicting', 'estimating', 'quantifying', 'gauging', 'inferring']
generate : generating = read : reading -> ['reading', 'rereading', 're-reading', 'perusing', 'reread']
generate : generating = run : running -> ['running', 'rebroadcasting', 'runs', 'undocking', 'co-driving']
generate : generating = say : saying -> ['quipping', 'hypothesizing', 'intimating', 'insinuating', 'saying']
generate : generating = scream : screaming -> ['crowing', 'howling', 'wail', 'murmuring', 'moaning']
generate : generating = see : seeing -> ['seeing', 'picturing', 'adressing', 'presuming', 'postulating']
generate : generating = shuffle : shuffling -> ['honking', 'shuffling', 'recoding', 'jacking', 'shredding']
generate : generating = sing : singing -> ['singing', 'miming', 'crooning', 'rapping', 'reciting']
generate : generating = sit : sitting -> ['sitting', 'sat', 'sits', 'lounging', 'rooming']
generate : generating = slow : slowing -> ['slowing', 'sluggish', 'up-and-down', 'feverish', 'undemanding']
generate : generating = swim : swimming -> ['paddling', 'swimming', 'rowing', 'diving', 'trekking']
generate : generating = think : thinking -> ['hypothesizing', 'belive', 'reckon', 'daresay', "''think''"]
generate : generating = vanish : vanishing -> ['disappearing', 'vanishing', 'disappear', 'vanishes', 'vanished']
generate : generating = walk : walking -> ['walks', 'walking', 'stroll', 'trekking', 'ride']
generate : generating = write : writing -> ['writing', 'ghostwriting', 'co-authoring', 'scribbling', 'transcribing']
generate : generating = code : coding -> ['codes', 'identifier', 'opcode', 'coding', 'ruleset']
generate : generating = dance : dancing -> ['dancing', 'breakdancing', 'dances', 'yodeling', 'beatboxing']
generate : generating = debug : debugging -> ['videoconferencing', 'windowing', 'debugging', 'journaling', 'paging']
generate : generating = decrease : decreasing -> ['increase', 'lessening', 'lowering', 'decreasing', 'tripling']
generate : generating = describe : describing -> ['describing', 'characterizing', 'characterising', 'conceptualizing', 'elucidating']
generate : generating = discover : discovering -> ['discovering', 'discovers', 'uncovering', 'confiding', 'postulating']
generate : generating = enhance : enhancing -> ['enhancing', 'maximising', 'impairing', 'augmenting', 'enriching']
generate : generating = fly : flying -> ['flying', 'flies', 'flown', 'flew', 'gliding']
go : going = implement : implementing -> ['implementing', 'automating', 'implemented', 'finalising', 'formalising']
go : going = increase : increasing -> ['decrease', 'increasing', 'tripling', 'decreasing', 'lessening']
go : going = invent : inventing -> ['inventing', 'concocting', 'generalising', 'co-editing', 'propounding']
go : going = jump : jumping -> ['jumping', 'jumps', 'jumped', 'leaping', 'throw']
go : going = listen : listening -> ['listening', 'replying', 'listened', 'reffering', 'resorting']
go : going = look : looking -> ['looking', 'looked', 'looks', 'staring', 'glancing']
go : going = move : moving -> ['moving', 'relocating', 'moves', 'progressing', 'shifting']
go : going = play : playing -> ['playing', 'plays', 'played', 'understudying', 'deputising']
go : going = predict : predicting -> ['predicting', 'estimating', 'calculate', 'predicts', 'quantifying']
go : going = read : reading -> ['rereading', 'writen', 'reading', 'perusing', 'perused']
go : going = run : running -> ['running', 'runs', 'transpiring', 'snaking', 'hinging']
go : going = say : saying -> ['saying', 'hypothesizing', 'quipping', 'reffering', 'someting']
go : going = scream : screaming -> ['moaning', 'crowing', 'giggling', 'murmuring', 'yelling']
go : going = see : seeing -> ['seeing', 'mischaracterizing', 'adressing', 'relishing', 'presuming']
go : going = shuffle : shuffling -> ['flopping', 'shuffling', 'hammering', 'honking', 'rattling']
go : going = sing : singing -> ['singing', 'miming', 'rapping', 'cavorting', 'duetting']
go : going = sit : sitting -> ['sitting', 'sits', 'lounging', 'cavorting', 'teetering']
go : going = slow : slowing -> ['slowing', 'sluggish', 'accelerating', 'unsteady', 'slowed']
